TANGGAL,STASIUN,Bulan,Hari_Tahun,Hari_Minggu,Musim,Lag1,Lag2,Lag3,Roll7,Roll30,Tetangga_Lag1_avg,Tetangga_Roll7_avg,_Curah_Hujan_Hari_Ini_REF_ONLY,Extreme_Event
2017-01-04,Lubuk_Minturun,1,4,2,Hujan_Intensif,38.5,19.5,0.0,19.33333333333333,19.33333333333333,26.5,16.5,51.0,0
2017-01-04,Nanggalo,1,4,2,Hujan_Intensif,31.0,31.0,0.0,20.666666666666668,20.666666666666668,30.25,15.833333333333332,46.0,0
2017-01-04,Parak_Karakah,1,4,2,Hujan_Intensif,22.0,15.0,0.0,12.333333333333334,12.333333333333334,34.75,20.0,57.0,1
2017-01-05,Lubuk_Minturun,1,5,3,Hujan_Intensif,51.0,38.5,19.5,27.25,27.25,51.5,25.25,78.0,1
2017-01-05,Nanggalo,1,5,3,Hujan_Intensif,46.0,31.0,31.0,27.0,27.0,54.0,25.375,96.0,1
2017-01-05,Parak_Karakah,1,5,3,Hujan_Intensif,57.0,22.0,15.0,23.5,23.5,48.5,27.125,83.5,1
2017-01-06,Lubuk_Minturun,1,6,4,Hujan_Intensif,78.0,51.0,38.5,37.4,37.4,89.75,38.15,68.0,1
2017-01-06,Nanggalo,1,6,4,Hujan_Intensif,96.0,46.0,31.0,40.8,40.8,80.75,36.45,48.0,0
2017-01-06,Parak_Karakah,1,6,4,Hujan_Intensif,83.5,57.0,22.0,35.5,35.5,87.0,39.099999999999994,40.8,0
2017-01-07,Lubuk_Minturun,1,7,5,Hujan_Intensif,68.0,78.0,51.0,42.5,42.5,44.4,39.19166666666666,21.5,0
2017-01-07,Nanggalo,1,7,5,Hujan_Intensif,48.0,96.0,46.0,42.0,42.0,54.4,39.44166666666666,26.0,0
2017-01-07,Parak_Karakah,1,7,5,Hujan_Intensif,40.8,83.5,57.0,36.38333333333333,36.38333333333333,58.0,42.25,29.0,0
2017-01-08,Lubuk_Minturun,1,8,6,Hujan_Intensif,21.5,68.0,78.0,39.5,39.5,27.5,37.52142857142857,0.0,0
2017-01-08,Nanggalo,1,8,6,Hujan_Intensif,26.0,48.0,96.0,39.71428571428572,39.71428571428572,25.25,37.41428571428571,0.0,0
2017-01-08,Parak_Karakah,1,8,6,Hujan_Intensif,29.0,40.8,83.5,35.32857142857143,35.32857142857143,23.75,39.60714285714286,0.0,0
2017-01-09,Lubuk_Minturun,1,9,0,Hujan_Intensif,0.0,21.5,68.0,39.5,34.5625,0.0,37.52142857142857,0.0,0
2017-01-09,Nanggalo,1,9,0,Hujan_Intensif,0.0,26.0,48.0,39.71428571428572,34.75,0.0,37.41428571428571,0.0,0
2017-01-09,Parak_Karakah,1,9,0,Hujan_Intensif,0.0,29.0,40.8,35.32857142857143,30.9125,0.0,39.60714285714286,0.5,0
2017-01-10,Lubuk_Minturun,1,10,1,Hujan_Intensif,0.0,0.0,21.5,36.71428571428572,30.72222222222222,0.25,34.27142857142857,0.0,0
2017-01-10,Nanggalo,1,10,1,Hujan_Intensif,0.0,0.0,26.0,35.285714285714285,30.88888888888889,0.25,34.985714285714295,0.0,0
2017-01-10,Parak_Karakah,1,10,1,Hujan_Intensif,0.5,0.0,29.0,33.25714285714286,27.53333333333333,0.0,36.0,1.0,0
2017-01-11,Lubuk_Minturun,1,11,2,Hujan_Intensif,0.0,0.0,0.0,31.214285714285715,27.65,0.5,30.557142857142857,4.0,0
2017-01-11,Nanggalo,1,11,2,Hujan_Intensif,0.0,0.0,0.0,30.857142857142858,27.8,0.5,30.735714285714288,3.0,0
2017-01-11,Parak_Karakah,1,11,2,Hujan_Intensif,1.0,0.5,0.0,30.25714285714286,24.880000000000003,0.0,31.035714285714285,1.7,0
2017-01-12,Lubuk_Minturun,1,12,3,Hujan_Intensif,4.0,0.0,0.0,24.5,25.5,2.35,23.535714285714285,1.0,0
2017-01-12,Nanggalo,1,12,3,Hujan_Intensif,3.0,0.0,0.0,24.714285714285715,25.545454545454547,2.85,23.42857142857143,3.0,0
2017-01-12,Parak_Karakah,1,12,3,Hujan_Intensif,1.7,1.0,0.5,22.357142857142858,22.77272727272728,3.5,24.607142857142858,3.5,0
2017-01-13,Lubuk_Minturun,1,13,4,Hujan_Intensif,1.0,4.0,0.0,13.5,23.45833333333333,3.25,11.178571428571429,14.1,0
2017-01-13,Nanggalo,1,13,4,Hujan_Intensif,3.0,3.0,0.0,11.428571428571429,23.666666666666668,2.25,12.214285714285715,29.0,0
2017-01-13,Parak_Karakah,1,13,4,Hujan_Intensif,3.5,1.7,1.0,10.928571428571429,21.166666666666668,2.0,12.464285714285715,20.0,0
2017-01-14,Lubuk_Minturun,1,14,5,Hujan_Intensif,14.1,1.0,4.0,5.8,22.73846153846154,24.5,8.335714285714285,73.5,1
2017-01-14,Nanggalo,1,14,5,Hujan_Intensif,29.0,3.0,3.0,8.714285714285714,24.07692307692308,17.05,6.878571428571428,0.0,0
2017-01-14,Parak_Karakah,1,14,5,Hujan_Intensif,20.0,3.5,1.7,7.957142857142857,21.07692307692308,21.55,7.257142857142856,0.0,0
2017-01-15,Lubuk_Minturun,1,15,6,Hujan_Intensif,73.5,14.1,1.0,13.228571428571428,26.36428571428572,0.0,4.407142857142857,21.5,0
2017-01-15,Nanggalo,1,15,6,Hujan_Intensif,0.0,29.0,3.0,5.0,22.357142857142858,36.75,8.52142857142857,0.0,0
2017-01-15,Parak_Karakah,1,15,6,Hujan_Intensif,0.0,20.0,3.5,3.814285714285714,19.571428571428573,36.75,9.114285714285714,0.0,0
2017-01-16,Lubuk_Minturun,1,16,0,Hujan_Intensif,21.5,73.5,14.1,16.3,26.040000000000003,0.0,4.407142857142857,0.0,0
2017-01-16,Nanggalo,1,16,0,Hujan_Intensif,0.0,0.0,29.0,5.0,20.866666666666667,10.75,10.057142857142857,51.0,0
2017-01-16,Parak_Karakah,1,16,0,Hujan_Intensif,0.0,0.0,20.0,3.814285714285714,18.266666666666666,10.75,10.65,34.4,0
2017-01-17,Lubuk_Minturun,1,17,1,Hujan_Intensif,0.0,21.5,73.5,16.3,24.4125,42.7,10.471428571428572,0.0,0
2017-01-17,Nanggalo,1,17,1,Hujan_Intensif,51.0,0.0,0.0,12.285714285714286,22.75,17.2,12.478571428571428,0.0,0
2017-01-17,Parak_Karakah,1,17,1,Hujan_Intensif,34.4,0.0,0.0,8.657142857142857,19.275,25.5,14.292857142857144,0.0,0
2017-01-18,Lubuk_Minturun,1,18,2,Hujan_Intensif,0.0,0.0,21.5,16.3,22.97647058823529,0.0,10.4,0.0,0
2017-01-18,Nanggalo,1,18,2,Hujan_Intensif,0.0,51.0,0.0,12.285714285714286,21.41176470588235,0.0,12.407142857142858,0.0,0
2017-01-18,Parak_Karakah,1,18,2,Hujan_Intensif,0.0,34.4,0.0,8.514285714285714,18.141176470588235,0.0,14.292857142857144,0.0,0
2017-01-19,Lubuk_Minturun,1,19,3,Hujan_Intensif,0.0,0.0,0.0,15.728571428571428,21.700000000000003,0.0,10.064285714285713,0.0,0
2017-01-19,Nanggalo,1,19,3,Hujan_Intensif,0.0,0.0,51.0,11.857142857142858,20.22222222222222,0.0,12.0,0.0,0
2017-01-19,Parak_Karakah,1,19,3,Hujan_Intensif,0.0,0.0,34.4,8.27142857142857,17.133333333333333,0.0,13.792857142857143,0.0,0
2017-01-20,Lubuk_Minturun,1,20,4,Hujan_Intensif,0.0,0.0,0.0,15.585714285714284,20.557894736842105,0.0,9.6,0.0,0
2017-01-20,Nanggalo,1,20,4,Hujan_Intensif,0.0,0.0,0.0,11.428571428571429,19.157894736842103,0.0,11.678571428571427,0.0,0
2017-01-20,Parak_Karakah,1,20,4,Hujan_Intensif,0.0,0.0,0.0,7.771428571428571,16.23157894736842,0.0,13.507142857142856,0.0,0
2017-01-21,Lubuk_Minturun,1,21,5,Hujan_Intensif,0.0,0.0,0.0,13.571428571428571,19.53,0.0,6.100000000000001,0.0,0
2017-01-21,Nanggalo,1,21,5,Hujan_Intensif,0.0,0.0,0.0,7.285714285714286,18.2,0.0,9.242857142857144,0.0,0
2017-01-21,Parak_Karakah,1,21,5,Hujan_Intensif,0.0,0.0,0.0,4.914285714285716,15.419999999999998,0.0,10.428571428571429,0.0,0
2017-01-22,Lubuk_Minturun,1,22,6,Hujan_Intensif,0.0,0.0,0.0,3.071428571428572,18.6,0.0,6.100000000000001,0.0,0
2017-01-22,Nanggalo,1,22,6,Hujan_Intensif,0.0,0.0,0.0,7.285714285714286,17.333333333333332,0.0,3.992857142857144,0.0,0
2017-01-22,Parak_Karakah,1,22,6,Hujan_Intensif,0.0,0.0,0.0,4.914285714285716,14.685714285714283,0.0,5.178571428571429,0.0,0
2017-01-23,Lubuk_Minturun,1,23,0,Hujan_Intensif,0.0,0.0,0.0,0.0,17.754545454545454,0.0,6.100000000000001,41.0,0
2017-01-23,Nanggalo,1,23,0,Hujan_Intensif,0.0,0.0,0.0,7.285714285714286,16.545454545454547,0.0,2.457142857142858,9.5,0
2017-01-23,Parak_Karakah,1,23,0,Hujan_Intensif,0.0,0.0,0.0,4.914285714285716,14.018181818181818,0.0,3.642857142857143,7.5,0
2017-01-24,Lubuk_Minturun,1,24,1,Hujan_Intensif,41.0,0.0,0.0,5.857142857142857,18.76521739130435,8.5,1.2142857142857144,0.0,0
2017-01-24,Nanggalo,1,24,1,Hujan_Intensif,9.5,0.0,0.0,1.3571428571428572,16.23913043478261,24.25,3.464285714285714,0.0,0
2017-01-24,Parak_Karakah,1,24,1,Hujan_Intensif,7.5,0.0,0.0,1.0714285714285714,13.734782608695651,25.25,3.6071428571428568,0.0,0
2017-01-25,Lubuk_Minturun,1,25,2,Hujan_Intensif,0.0,41.0,0.0,5.857142857142857,17.983333333333334,0.0,1.2142857142857144,0.0,0
2017-01-25,Nanggalo,1,25,2,Hujan_Intensif,0.0,9.5,0.0,1.3571428571428572,15.5625,0.0,3.464285714285714,0.0,0
2017-01-25,Parak_Karakah,1,25,2,Hujan_Intensif,0.0,7.5,0.0,1.0714285714285714,13.1625,0.0,3.6071428571428568,0.0,0
2017-01-26,Lubuk_Minturun,1,26,3,Hujan_Intensif,0.0,0.0,41.0,5.857142857142857,17.264,0.0,1.2142857142857144,0.0,0
2017-01-26,Nanggalo,1,26,3,Hujan_Intensif,0.0,0.0,9.5,1.3571428571428572,14.94,0.0,3.464285714285714,0.0,0
2017-01-26,Parak_Karakah,1,26,3,Hujan_Intensif,0.0,0.0,7.5,1.0714285714285714,12.636,0.0,3.6071428571428568,0.0,0
2017-01-27,Lubuk_Minturun,1,27,4,Hujan_Intensif,0.0,0.0,0.0,5.857142857142857,16.6,0.0,1.2142857142857144,0.0,0
2017-01-27,Nanggalo,1,27,4,Hujan_Intensif,0.0,0.0,0.0,1.3571428571428572,14.365384615384617,0.0,3.464285714285714,0.0,0
2017-01-27,Parak_Karakah,1,27,4,Hujan_Intensif,0.0,0.0,0.0,1.0714285714285714,12.15,0.0,3.6071428571428568,0.0,0
2017-01-28,Lubuk_Minturun,1,28,5,Hujan_Intensif,0.0,0.0,0.0,5.857142857142857,15.985185185185186,0.0,1.2142857142857144,5.0,0
2017-01-28,Nanggalo,1,28,5,Hujan_Intensif,0.0,0.0,0.0,1.3571428571428572,13.833333333333334,0.0,3.464285714285714,0.0,0
2017-01-28,Parak_Karakah,1,28,5,Hujan_Intensif,0.0,0.0,0.0,1.0714285714285714,11.7,0.0,3.6071428571428568,3.8,0
2017-01-29,Lubuk_Minturun,1,29,6,Hujan_Intensif,5.0,0.0,0.0,6.571428571428571,15.592857142857143,1.9,1.4857142857142858,35.0,0
2017-01-29,Nanggalo,1,29,6,Hujan_Intensif,0.0,0.0,0.0,1.3571428571428572,13.339285714285714,4.4,4.0928571428571425,73.0,1
2017-01-29,Parak_Karakah,1,29,6,Hujan_Intensif,3.8,0.0,0.0,1.6142857142857143,11.417857142857144,2.5,3.9642857142857144,27.5,0
2017-01-30,Lubuk_Minturun,1,30,0,Hujan_Intensif,35.0,5.0,0.0,11.571428571428571,16.26206896551724,50.25,8.664285714285715,1.0,0
2017-01-30,Nanggalo,1,30,0,Hujan_Intensif,73.0,0.0,0.0,11.785714285714286,15.39655172413793,31.25,8.557142857142857,2.5,0
2017-01-30,Parak_Karakah,1,30,0,Hujan_Intensif,27.5,3.8,0.0,5.542857142857143,11.972413793103447,54.0,11.678571428571429,5.5,0
2017-01-31,Lubuk_Minturun,1,31,1,Hujan_Intensif,1.0,35.0,5.0,5.857142857142857,15.753333333333334,4.0,8.021428571428572,5.0,0
2017-01-31,Nanggalo,1,31,1,Hujan_Intensif,2.5,73.0,0.0,10.785714285714286,14.966666666666669,3.25,5.557142857142857,5.0,0
2017-01-31,Parak_Karakah,1,31,1,Hujan_Intensif,5.5,27.5,3.8,5.257142857142857,11.756666666666666,1.75,8.321428571428571,4.7,0
2017-02-01,Lubuk_Minturun,2,32,2,Hujan_Intensif,5.0,1.0,35.0,6.571428571428571,15.92,4.85,8.714285714285715,62.0,0
2017-02-01,Nanggalo,2,32,2,Hujan_Intensif,5.0,2.5,73.0,11.5,15.133333333333333,4.85,6.25,133.0,1
2017-02-01,Parak_Karakah,2,32,2,Hujan_Intensif,4.7,5.5,27.5,5.928571428571429,11.913333333333332,5.0,9.035714285714285,69.7,1
2017-02-02,Lubuk_Minturun,2,33,3,Hujan_Intensif,62.0,5.0,1.0,15.428571428571429,17.336666666666666,101.35,23.192857142857143,4.0,0
2017-02-02,Nanggalo,2,33,3,Hujan_Intensif,133.0,5.0,2.5,30.5,18.53333333333333,65.85,15.657142857142858,0.0,0
2017-02-02,Parak_Karakah,2,33,3,Hujan_Intensif,69.7,4.7,5.5,15.885714285714286,13.736666666666668,97.5,22.964285714285715,3.8,0
2017-02-03,Lubuk_Minturun,2,34,4,Hujan_Intensif,4.0,62.0,5.0,16.0,16.186666666666667,1.9,23.464285714285715,0.0,0
2017-02-03,Nanggalo,2,34,4,Hujan_Intensif,0.0,133.0,5.0,30.5,17.5,3.9,16.214285714285715,0.0,0
2017-02-03,Parak_Karakah,2,34,4,Hujan_Intensif,3.8,69.7,4.7,16.428571428571427,13.13,2.0,23.25,0.0,0
2017-02-04,Lubuk_Minturun,2,35,5,Hujan_Intensif,0.0,4.0,62.0,16.0,14.486666666666668,0.0,23.464285714285715,0.0,0
2017-02-04,Nanggalo,2,35,5,Hujan_Intensif,0.0,0.0,133.0,30.5,15.966666666666669,0.0,16.214285714285715,0.0,0
2017-02-04,Parak_Karakah,2,35,5,Hujan_Intensif,0.0,3.8,69.7,16.428571428571427,11.23,0.0,23.25,0.0,0
2017-02-05,Lubuk_Minturun,2,36,6,Hujan_Intensif,0.0,0.0,4.0,15.285714285714286,11.886666666666668,0.0,23.192857142857143,0.0,0
2017-02-05,Nanggalo,2,36,6,Hujan_Intensif,0.0,0.0,0.0,30.5,12.766666666666667,0.0,15.585714285714285,0.0,0
2017-02-05,Parak_Karakah,2,36,6,Hujan_Intensif,0.0,0.0,3.8,15.885714285714286,8.446666666666667,0.0,22.892857142857142,0.0,0
2017-02-06,Lubuk_Minturun,2,37,0,Hujan_Intensif,0.0,0.0,0.0,10.285714285714286,9.62,0.0,16.014285714285712,0.0,0
2017-02-06,Nanggalo,2,37,0,Hujan_Intensif,0.0,0.0,0.0,20.071428571428573,11.166666666666666,0.0,11.12142857142857,0.0,0
2017-02-06,Parak_Karakah,2,37,0,Hujan_Intensif,0.0,0.0,0.0,11.957142857142856,7.086666666666668,0.0,15.17857142857143,0.0,0
2017-02-07,Lubuk_Minturun,2,38,1,Hujan_Intensif,0.0,0.0,0.0,10.142857142857142,8.903333333333334,0.0,15.442857142857143,17.0,0
2017-02-07,Nanggalo,2,38,1,Hujan_Intensif,0.0,0.0,0.0,19.714285714285715,10.3,0.0,10.657142857142858,5.5,0
2017-02-07,Parak_Karakah,2,38,1,Hujan_Intensif,0.0,0.0,0.0,11.171428571428573,6.120000000000001,0.0,14.928571428571429,16.0,0
2017-02-08,Lubuk_Minturun,2,39,2,Hujan_Intensif,17.0,0.0,0.0,11.857142857142858,9.47,10.75,16.285714285714285,16.0,0
2017-02-08,Nanggalo,2,39,2,Hujan_Intensif,5.5,0.0,0.0,19.785714285714285,10.483333333333333,16.5,12.321428571428573,6.0,0
2017-02-08,Parak_Karakah,2,39,2,Hujan_Intensif,16.0,0.0,0.0,12.785714285714286,6.653333333333334,11.25,15.821428571428571,9.8,0
2017-02-09,Lubuk_Minturun,2,40,3,Hujan_Intensif,16.0,17.0,0.0,5.285714285714286,10.003333333333334,7.9,2.935714285714286,70.5,1
2017-02-09,Nanggalo,2,40,3,Hujan_Intensif,6.0,5.5,0.0,1.6428571428571428,10.683333333333334,12.9,4.757142857142857,24.0,0
2017-02-09,Parak_Karakah,2,40,3,Hujan_Intensif,9.8,16.0,0.0,4.228571428571429,6.963333333333334,11.0,3.4642857142857144,20.0,0
2017-02-10,Lubuk_Minturun,2,41,4,Hujan_Intensif,70.5,16.0,17.0,14.785714285714286,12.353333333333332,22.0,5.807142857142857,1.0,0
2017-02-10,Nanggalo,2,41,4,Hujan_Intensif,24.0,6.0,5.5,5.071428571428571,11.483333333333333,45.25,10.664285714285715,4.0,0
2017-02-10,Parak_Karakah,2,41,4,Hujan_Intensif,20.0,9.8,16.0,6.542857142857143,7.596666666666666,47.25,9.928571428571429,5.0,0
2017-02-11,Lubuk_Minturun,2,42,5,Hujan_Intensif,1.0,70.5,16.0,14.928571428571429,12.253333333333334,4.5,6.45,0.0,0
2017-02-11,Nanggalo,2,42,5,Hujan_Intensif,4.0,24.0,6.0,5.642857142857143,11.516666666666667,3.0,11.092857142857143,0.0,0
2017-02-11,Parak_Karakah,2,42,5,Hujan_Intensif,5.0,20.0,9.8,7.257142857142857,7.706666666666666,2.5,10.285714285714286,0.0,0
2017-02-12,Lubuk_Minturun,2,43,6,Hujan_Intensif,0.0,1.0,70.5,14.928571428571429,12.22,0.0,6.45,0.0,0
2017-02-12,Nanggalo,2,43,6,Hujan_Intensif,0.0,4.0,24.0,5.642857142857143,11.416666666666666,0.0,11.092857142857143,0.0,0
2017-02-12,Parak_Karakah,2,43,6,Hujan_Intensif,0.0,5.0,20.0,7.257142857142857,7.59,0.0,10.285714285714286,0.0,0
2017-02-13,Lubuk_Minturun,2,44,0,Hujan_Intensif,0.0,0.0,1.0,14.928571428571429,11.75,0.0,6.45,0.0,0
2017-02-13,Nanggalo,2,44,0,Hujan_Intensif,0.0,0.0,4.0,5.642857142857143,10.45,0.0,11.092857142857143,0.0,0
2017-02-13,Parak_Karakah,2,44,0,Hujan_Intensif,0.0,0.0,5.0,7.257142857142857,6.923333333333333,0.0,10.285714285714286,0.0,0
2017-02-14,Lubuk_Minturun,2,45,1,Hujan_Intensif,0.0,0.0,0.0,14.928571428571429,9.3,0.0,6.45,0.0,0
2017-02-14,Nanggalo,2,45,1,Hujan_Intensif,0.0,0.0,0.0,5.642857142857143,10.45,0.0,11.092857142857143,0.0,0
2017-02-14,Parak_Karakah,2,45,1,Hujan_Intensif,0.0,0.0,0.0,7.257142857142857,6.923333333333333,0.0,10.285714285714286,0.0,0
2017-02-15,Lubuk_Minturun,2,46,2,Hujan_Intensif,0.0,0.0,0.0,12.5,8.583333333333334,0.0,4.914285714285714,0.0,0
2017-02-15,Nanggalo,2,46,2,Hujan_Intensif,0.0,0.0,0.0,4.857142857142857,10.45,0.0,8.735714285714286,0.0,0
2017-02-15,Parak_Karakah,2,46,2,Hujan_Intensif,0.0,0.0,0.0,4.971428571428571,6.923333333333333,0.0,8.678571428571429,0.8,0
2017-02-16,Lubuk_Minturun,2,47,3,Hujan_Intensif,0.0,0.0,0.0,10.214285714285714,8.583333333333334,0.4,3.842857142857143,0.0,0
2017-02-16,Nanggalo,2,47,3,Hujan_Intensif,0.0,0.0,0.0,4.0,8.75,0.4,6.949999999999999,0.0,0
2017-02-16,Parak_Karakah,2,47,3,Hujan_Intensif,0.8,0.0,0.0,3.685714285714286,5.803333333333334,0.0,7.107142857142857,0.0,0
2017-02-17,Lubuk_Minturun,2,48,4,Hujan_Intensif,0.0,0.0,0.0,0.1428571428571428,8.583333333333334,0.0,0.7,0.0,0
2017-02-17,Nanggalo,2,48,4,Hujan_Intensif,0.0,0.0,0.0,0.5714285714285714,8.75,0.0,0.48571428571428565,0.0,0
2017-02-17,Parak_Karakah,2,48,4,Hujan_Intensif,0.0,0.8,0.0,0.8285714285714285,5.803333333333334,0.0,0.3571428571428571,0.0,0
2017-02-18,Lubuk_Minturun,2,49,5,Hujan_Intensif,0.0,0.0,0.0,0.0,8.583333333333334,0.0,0.05714285714285715,0.0,0
2017-02-18,Nanggalo,2,49,5,Hujan_Intensif,0.0,0.0,0.0,0.0,8.75,0.0,0.05714285714285715,0.0,0
2017-02-18,Parak_Karakah,2,49,5,Hujan_Intensif,0.0,0.0,0.8,0.1142857142857143,5.803333333333334,0.0,0.0,0.0,0
2017-02-19,Lubuk_Minturun,2,50,6,Hujan_Intensif,0.0,0.0,0.0,0.0,8.583333333333334,0.0,0.05714285714285715,0.0,0
2017-02-19,Nanggalo,2,50,6,Hujan_Intensif,0.0,0.0,0.0,0.0,8.75,0.0,0.05714285714285715,0.0,0
2017-02-19,Parak_Karakah,2,50,6,Hujan_Intensif,0.0,0.0,0.0,0.1142857142857143,5.803333333333334,0.0,0.0,0.0,0
2017-02-20,Lubuk_Minturun,2,51,0,Hujan_Intensif,0.0,0.0,0.0,0.0,8.583333333333334,0.0,0.05714285714285715,56.5,0
2017-02-20,Nanggalo,2,51,0,Hujan_Intensif,0.0,0.0,0.0,0.0,8.75,0.0,0.05714285714285715,24.0,0
2017-02-20,Parak_Karakah,2,51,0,Hujan_Intensif,0.0,0.0,0.0,0.1142857142857143,5.803333333333334,0.0,0.0,0.0,0
2017-02-21,Lubuk_Minturun,2,52,1,Hujan_Intensif,56.5,0.0,0.0,8.071428571428571,10.466666666666669,12.0,1.7714285714285714,12.0,0
2017-02-21,Nanggalo,2,52,1,Hujan_Intensif,24.0,0.0,0.0,3.4285714285714284,9.55,28.25,4.0928571428571425,33.0,0
2017-02-21,Parak_Karakah,2,52,1,Hujan_Intensif,0.0,0.0,0.0,0.1142857142857143,5.803333333333334,40.25,5.75,63.0,1
2017-02-22,Lubuk_Minturun,2,53,2,Hujan_Intensif,12.0,56.5,0.0,9.785714285714286,10.866666666666667,48.0,8.628571428571428,0.0,0
2017-02-22,Nanggalo,2,53,2,Hujan_Intensif,33.0,24.0,0.0,8.142857142857142,10.65,37.5,9.45,0.0,0
2017-02-22,Parak_Karakah,2,53,2,Hujan_Intensif,63.0,0.0,0.0,9.114285714285714,7.903333333333334,22.5,8.964285714285715,0.0,0
2017-02-23,Lubuk_Minturun,2,54,3,Hujan_Intensif,0.0,12.0,56.5,9.785714285714286,9.5,0.0,8.571428571428571,6.5,0
2017-02-23,Nanggalo,2,54,3,Hujan_Intensif,0.0,33.0,24.0,8.142857142857142,10.333333333333334,0.0,9.392857142857142,4.0,0
2017-02-23,Parak_Karakah,2,54,3,Hujan_Intensif,0.0,63.0,0.0,9.0,7.653333333333334,0.0,8.964285714285715,5.0,0
2017-02-24,Lubuk_Minturun,2,55,4,Hujan_Intensif,6.5,0.0,12.0,10.714285714285714,9.716666666666669,4.5,9.214285714285714,10.0,0
2017-02-24,Nanggalo,2,55,4,Hujan_Intensif,4.0,0.0,33.0,8.714285714285714,10.466666666666669,5.75,10.214285714285714,10.0,0
2017-02-24,Parak_Karakah,2,55,4,Hujan_Intensif,5.0,0.0,63.0,9.714285714285714,7.820000000000001,5.25,9.714285714285714,17.0,0
2017-02-25,Lubuk_Minturun,2,56,5,Hujan_Intensif,10.0,6.5,0.0,12.142857142857142,10.05,13.5,11.142857142857142,2.0,0
2017-02-25,Nanggalo,2,56,5,Hujan_Intensif,10.0,4.0,0.0,10.142857142857142,10.8,13.5,12.142857142857142,0.0,0
2017-02-25,Parak_Karakah,2,56,5,Hujan_Intensif,17.0,5.0,0.0,12.142857142857142,8.386666666666667,10.0,11.142857142857142,0.0,0
2017-02-26,Lubuk_Minturun,2,57,6,Hujan_Intensif,2.0,10.0,6.5,12.428571428571429,10.116666666666667,0.0,11.142857142857142,0.0,0
2017-02-26,Nanggalo,2,57,6,Hujan_Intensif,0.0,10.0,4.0,10.142857142857142,10.8,1.0,12.285714285714285,0.0,0
2017-02-26,Parak_Karakah,2,57,6,Hujan_Intensif,0.0,17.0,5.0,12.142857142857142,8.386666666666667,1.0,11.285714285714285,0.0,0
2017-02-27,Lubuk_Minturun,2,58,0,Hujan_Intensif,0.0,2.0,10.0,12.428571428571429,10.116666666666667,0.0,11.142857142857142,0.0,0
2017-02-27,Nanggalo,2,58,0,Hujan_Intensif,0.0,0.0,10.0,10.142857142857142,10.8,0.0,12.285714285714285,3.0,0
2017-02-27,Parak_Karakah,2,58,0,Hujan_Intensif,0.0,0.0,17.0,12.142857142857142,8.386666666666667,0.0,11.285714285714285,5.8,0
2017-02-28,Lubuk_Minturun,2,59,1,Hujan_Intensif,0.0,0.0,2.0,4.357142857142857,9.95,4.4,10.057142857142857,13.5,0
2017-02-28,Nanggalo,2,59,1,Hujan_Intensif,3.0,0.0,0.0,7.142857142857143,10.9,2.9,8.664285714285715,10.0,0
2017-02-28,Parak_Karakah,2,59,1,Hujan_Intensif,5.8,0.0,0.0,12.971428571428572,8.453333333333333,1.5,5.75,4.0,0
2017-03-01,Lubuk_Minturun,3,60,2,Hujan_Intensif,13.5,0.0,0.0,4.571428571428571,9.233333333333333,7.0,4.2,77.0,1
2017-03-01,Nanggalo,3,60,2,Hujan_Intensif,10.0,3.0,0.0,3.857142857142857,8.8,8.75,4.557142857142857,96.0,1
2017-03-01,Parak_Karakah,3,60,2,Hujan_Intensif,4.0,5.8,0.0,4.542857142857143,7.67,11.75,4.214285714285714,54.0,0
2017-03-02,Lubuk_Minturun,3,61,3,Hujan_Intensif,77.0,13.5,0.0,15.571428571428571,11.766666666666667,75.0,14.914285714285715,3.0,0
2017-03-02,Nanggalo,3,61,3,Hujan_Intensif,96.0,10.0,3.0,17.571428571428573,11.916666666666666,65.5,13.914285714285715,0.0,0
2017-03-02,Parak_Karakah,3,61,3,Hujan_Intensif,54.0,4.0,5.8,12.257142857142856,9.286666666666669,86.5,16.571428571428573,0.8,0
2017-03-03,Lubuk_Minturun,3,62,4,Hujan_Intensif,3.0,77.0,13.5,15.071428571428571,11.7,0.4,14.32857142857143,9.0,0
2017-03-03,Nanggalo,3,62,4,Hujan_Intensif,0.0,96.0,10.0,17.0,11.75,1.9,13.364285714285714,6.0,0
2017-03-03,Parak_Karakah,3,62,4,Hujan_Intensif,0.8,54.0,4.0,11.657142857142857,9.156666666666666,1.5,16.035714285714285,24.0,0
2017-03-04,Lubuk_Minturun,3,63,5,Hujan_Intensif,9.0,3.0,77.0,14.928571428571429,9.933333333333334,15.0,14.542857142857141,0.0,0
2017-03-04,Nanggalo,3,63,5,Hujan_Intensif,6.0,0.0,96.0,16.428571428571427,7.516666666666667,16.5,13.792857142857143,5.0,0
2017-03-04,Parak_Karakah,3,63,5,Hujan_Intensif,24.0,0.8,54.0,12.657142857142857,7.633333333333334,7.5,15.678571428571427,2.5,0
2017-03-05,Lubuk_Minturun,3,64,6,Hujan_Intensif,0.0,9.0,3.0,14.642857142857142,9.8,3.75,15.07857142857143,0.0,0
2017-03-05,Nanggalo,3,64,6,Hujan_Intensif,5.0,6.0,0.0,17.142857142857142,7.683333333333334,1.25,13.82857142857143,0.0,0
2017-03-05,Parak_Karakah,3,64,6,Hujan_Intensif,2.5,24.0,0.8,13.014285714285714,7.59,2.5,15.892857142857142,1.2,0
