POS HUJAN ID,NAME,CURRENT LATITUDE,CURRENT LONGITUDE,CURRENT ELEVATION M,DATA TIMESTAMP,RECEIVED TIMESTAMP,RAINFALL DAY MM,RAINFALL TRACE
13711102a,Lubuk Minturun,-0.85,100.38,53,2015-01-29 00:00:00.0 +0:00,2023-07-18 11:03:54.814588 Asia/Jakarta,0.0,N
13711102a,Lubuk Minturun,-0.85,100.38,53,2015-01-30 00:00:00.0 +0:00,2023-07-18 11:03:58.282954 Asia/Jakarta,0.0,N
13711102a,Lubuk Minturun,-0.85,100.38,53,2015-01-31 00:00:00.0 +0:00,2023-07-18 11:04:01.717039 Asia/Jakarta,20.0,N
13711102a,Lubuk Minturun,-0.85,100.38,53,2015-02-01 00:00:00.0 +0:00,2023-07-20 14:48:06.851142 Asia/Jakarta,0.0,N
13711102a,Lubuk Minturun,-0.85,100.38,53,2015-02-02 00:00:00.0 +0:00,2023-07-20 14:48:23.356875 Asia/Jakarta,0.0,N
13711102a,Lubuk Minturun,-0.85,100.38,53,2015-02-03 00:00:00.0 +0:00,2023-07-20 14:48:03.39989 Asia/Jakarta,0.0,N
13711102a,Lubuk Minturun,-0.85,100.38,53,2015-02-04 00:00:00.0 +0:00,2023-07-20 14:48:20.931973 Asia/Jakarta,0.0,N
13711102a,Lubuk Minturun,-0.85,100.38,53,2015-02-05 00:00:00.0 +0:00,2023-07-20 14:48:15.260532 Asia/Jakarta,0.0,N
13711102a,Lubuk Minturun,-0.85,100.38,53,2015-02-06 00:00:00.0 +0:00,2023-07-20 14:48:10.98459 Asia/Jakarta,12.0,N
13711102a,Lubuk Minturun,-0.85,100.38,53,2015-02-07 00:00:00.0 +0:00,2023-07-20 14:48:18.52243 Asia/Jakarta,0.0,N
13711102a,Lubuk Minturun,-0.85,100.38,53,2015-02-08 00:00:00.0 +0:00,2023-07-20 14:48:06.82671 Asia/Jakarta,0.0,N
13711102a,Lubuk Minturun,-0.85,100.38,53,2015-02-09 00:00:00.0 +0:00,2023-07-20 14:48:14.377137 Asia/Jakarta,1.0,N
13711102a,Lubuk Minturun,-0.85,100.38,53,2015-02-10 00:00:00.0 +0:00,2023-07-20 14:48:17.688666 Asia/Jakarta,0.0,N
13711102a,Lubuk Minturun,-0.85,100.38,53,2015-02-11 00:00:00.0 +0:00,2023-07-20 14:48:11.818263 Asia/Jakarta,0.0,N
13711102a,Lubuk Minturun,-0.85,100.38,53,2015-02-12 00:00:00.0 +0:00,2023-07-20 14:48:05.205018 Asia/Jakarta,0.0,N
13711102a,Lubuk Minturun,-0.85,100.38,53,2015-02-13 00:00:00.0 +0:00,2023-07-20 14:48:20.109036 Asia/Jakarta,0.0,N
13711102a,Lubuk Minturun,-0.85,100.38,53,2015-02-14 00:00:00.0 +0:00,2023-07-20 14:48:03.753737 Asia/Jakarta,0.0,N
13711102a,Lubuk Minturun,-0.85,100.38,53,2015-02-15 00:00:00.0 +0:00,2023-07-20 14:48:13.50082 Asia/Jakarta,0.0,N
13711102a,Lubuk Minturun,-0.85,100.38,53,2015-02-16 00:00:00.0 +0:00,2023-07-20 14:48:07.687544 Asia/Jakarta,0.0,N
13711102a,Lubuk Minturun,-0.85,100.38,53,2015-02-17 00:00:00.0 +0:00,2023-07-20 14:48:04.463617 Asia/Jakarta,0.0,N
13711102a,Lubuk Minturun,-0.85,100.38,53,2015-02-18 00:00:00.0 +0:00,2023-07-20 14:48:12.661871 Asia/Jakarta,18.0,N
13711102a,Lubuk Minturun,-0.85,100.38,53,2015-02-19 00:00:00.0 +0:00,2023-07-20 14:48:16.23217 Asia/Jakarta,2.0,N
13711102a,Lubuk Minturun,-0.85,100.38,53,2015-02-20 00:00:00.0 +0:00,2023-07-20 14:48:19.332007 Asia/Jakarta,111.0,N
13711102a,Lubuk Minturun,-0.85,100.38,53,2015-02-21 00:00:00.0 +0:00,2023-07-20 14:48:24.996337 Asia/Jakarta,0.0,N
13711102a,Lubuk Minturun,-0.85,100.38,53,2015-02-22 00:00:00.0 +0:00,2023-07-20 14:48:16.854215 Asia/Jakarta,0.0,N
13711102a,Lubuk Minturun,-0.85,100.38,53,2015-02-23 00:00:00.0 +0:00,2023-07-20 14:48:08.541087 Asia/Jakarta,0.0,N
