TANGGAL,Lubuk_Minturun,Nanggalo,Parak_Karakah
2017-03-12,-0.011127255092636406,-0.33005939051816474,-0.1663996943588023
2017-03-13,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-03-14,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-03-15,-0.4906459373541331,-0.44152804045107247,-0.3576541348876459
2017-03-16,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-03-17,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-03-18,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-03-19,-0.011127255092636406,-0.44152804045107247,-0.4373434851079974
2017-03-20,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-03-21,-0.4906459373541331,-0.44152804045107247,-0.3576541348876459
2017-03-22,-0.4906459373541331,-0.44152804045107247,-0.4054677450198568
2017-03-23,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-03-24,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-03-25,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-03-26,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-03-27,1.8669875837648922,2.4195006411602256,2.411550785269569
2017-03-28,4.264580995072375,4.054374173509538,1.9931816966127234
2017-03-29,-0.4906459373541331,-0.44152804045107247,-0.2899181872003471
2017-03-30,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-03-31,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-04-01,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-04-02,0.2086521409438829,0.22728385914637383,0.5667423276684315
2017-04-03,-0.450686047165675,-0.44152804045107247,-0.4373434851079974
2017-04-04,0.6282309879226925,-0.44152804045107247,-0.4373434851079974
2017-04-05,1.9469073641418082,0.15297142585776868,0.18821791412176186
2017-04-06,0.7281307133938375,1.8250011748513846,1.1683969218320853
2017-04-07,0.4284315369804022,2.2708757745830153,0.8775307935278024
2017-04-08,-0.4906459373541331,-0.1442783072966519,0.36751895211755276
2017-04-09,-0.4906459373541331,0.22728385914637383,-0.17835309689185502
2017-04-10,0.4484114820746312,0.15297142585776868,0.16032664154463885
2017-04-11,0.308551866415028,-0.06996587400804676,0.25993832932007827
2017-04-12,-0.2508865962233847,0.004346559280558393,-0.4373434851079974
2017-04-13,-0.4906459373541331,-0.44152804045107247,-0.09866374667150353
2017-04-14,-0.410726156977217,-0.21859074058525704,-0.4373434851079974
2017-04-15,0.8280304388649827,-0.21859074058525704,-0.07874140911641565
2017-04-16,-0.09104703546955252,-0.2557469572295596,0.07266835630225224
2017-04-17,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-04-18,-0.450686047165675,-0.44152804045107247,0.10852856390141036
2017-04-19,-0.430706102071446,-0.4043718238067699,-0.4373434851079974
2017-04-20,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-04-21,-0.3108264315060718,-0.44152804045107247,-0.31780945977747016
2017-04-22,-0.410726156977217,-0.44152804045107247,-0.4373434851079974
2017-04-23,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-04-24,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-04-25,-0.4906459373541331,-0.33005939051816474,-0.4373434851079974
2017-04-26,-0.09104703546955252,-0.31148128219601345,-0.15843075933676715
2017-04-27,2.1067469248956403,-0.03280965736374418,1.0090182213913823
2017-04-28,-0.450686047165675,0.8960957587438202,-0.19030649942490774
2017-04-29,2.9858645090417175,1.7506887415627794,2.033026371722899
2017-04-30,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-05-01,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-05-02,1.1876694505611052,-0.08854398233019804,0.18024897909972673
2017-05-03,-0.410726156977217,-0.33005939051816474,-0.31780945977747016
2017-05-04,-0.05108714528109446,-0.4043718238067699,-0.13850842178167927
2017-05-05,-0.1310069256580106,-0.29290317387386217,-0.23812010955711865
2017-05-06,0.5083513173573183,-0.03280965736374418,1.1564435192990328
2017-05-07,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-05-08,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-05-09,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-05-10,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-05-11,-0.0710670903753235,-0.2743250655517109,-0.4373434851079974
2017-05-12,-0.4906459373541331,-0.3857937154846186,-0.34570073235459314
2017-05-13,-0.2908464864118428,-0.07739711733690724,-0.150461824314732
2017-05-14,-0.4906459373541331,-0.29290317387386217,-0.21421330449101322
2017-05-15,-0.3907462118829879,-0.44152804045107247,-0.4373434851079974
2017-05-16,-0.4906459373541331,-0.44152804045107247,-0.39749880999782167
2017-05-17,0.24861203113234095,-0.44152804045107247,-0.4373434851079974
2017-05-18,-0.4906459373541331,0.07865899256916353,-0.3217939272884877
2017-05-19,0.0687925252842797,0.2644400757906764,0.5587733926463964
2017-05-20,2.1067469248956403,4.50024877324117,4.74246427921485
2017-05-21,2.9059447286648017,2.1965633412944103,3.288133637693435
2017-05-22,-0.4906459373541331,-0.44152804045107247,0.3515810820734825
2017-05-23,-0.4906459373541331,-0.44152804045107247,-0.38952987497578656
2017-05-24,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-05-25,-0.2908464864118428,-0.29290317387386217,-0.4373434851079974
2017-05-26,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-05-27,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-05-28,-0.450686047165675,-0.18143452394095447,-0.30585605724441745
2017-05-29,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-05-30,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-05-31,1.8669875837648922,4.64887363981838,9.603514642656291
2017-06-01,0.18867219584965386,0.2644400757906764,0.5468199901133436
2017-06-02,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-06-03,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-06-04,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-06-05,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-06-06,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-06-07,-0.4906459373541331,-0.44152804045107247,-0.39749880999782167
2017-06-08,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-06-09,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-06-10,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-06-11,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-06-12,-0.011127255092636406,-0.44152804045107247,-0.4373434851079974
2017-06-13,-0.4906459373541331,-0.44152804045107247,-0.22218223951304836
2017-06-14,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-06-15,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-06-16,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-06-17,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-06-18,3.904941983376253,0.9332519753881228,1.8856010738152489
2017-06-19,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-06-20,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-06-21,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-06-22,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-06-23,-0.410726156977217,-0.10712209065234932,-0.2779647846672944
2017-06-24,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-06-25,0.308551866415028,-0.44152804045107247,-0.4373434851079974
2017-06-26,0.5083513173573183,0.15297142585776868,1.0090182213913823
2017-06-27,2.2266265954610147,-0.10712209065234932,-0.12655501924862655
2017-06-28,-0.4906459373541331,-0.29290317387386217,-0.21819777200203078
2017-06-29,-0.4906459373541331,0.821783325455215,0.8655773909947498
2017-06-30,-0.4906459373541331,-0.4043718238067699,-0.4054677450198568
2017-07-01,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-07-02,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-07-03,1.3475090113149375,1.6392200916298716,1.8736476712821961
2017-07-04,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-07-05,0.18867219584965386,1.4905952250526613,1.2201949994753138
2017-07-06,-0.450686047165675,-0.4043718238067699,-0.309840524755435
2017-07-07,-0.05108714528109446,1.527751441696964,1.4752009201804388
2017-07-08,3.5453029716801305,1.2862360335089973,1.6983311007974229
2017-07-09,0.10875241547273776,-0.4043718238067699,-0.4373434851079974
2017-07-10,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-07-11,-0.410726156977217,-0.44152804045107247,-0.1982754344469429
2017-07-12,1.1077496701841891,2.3451882078716206,0.845655053439662
2017-07-13,-0.2508865962233847,-0.4043718238067699,-0.37359200493171624
2017-07-14,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-07-15,-0.3907462118829879,-0.26689382222285035,-0.2978871222223823
2017-07-16,-0.410726156977217,0.15297142585776868,-0.3496851998656108
2017-07-17,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-07-18,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-07-19,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-07-20,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-07-21,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-07-22,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-07-23,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-07-24,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-07-25,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-07-26,-0.09104703546955252,-0.44152804045107247,-0.41742114755290954
2017-07-27,-0.17096681584646864,-0.06996587400804676,1.4234028425372103
2017-07-28,-0.1310069256580106,-0.33005939051816474,-0.41742114755290954
2017-07-29,0.5882710977342345,2.073947826368212,1.714268970841493
2017-07-30,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-07-31,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-08-01,0.3884716467919441,-0.44152804045107247,2.511162473045008
2017-08-02,-0.4906459373541331,-0.2557469572295596,-0.4373434851079974
2017-08-03,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-08-04,-0.4906459373541331,-0.44152804045107247,-0.39749880999782167
2017-08-05,-0.450686047165675,-0.33005939051816474,-0.3576541348876459
2017-08-06,0.8280304388649827,0.5988460255893996,0.9691735462812066
2017-08-07,-0.4906459373541331,-0.4043718238067699,-0.33773179733255804
2017-08-08,-0.4906459373541331,-0.2557469572295596,-0.4373434851079974
2017-08-09,-0.430706102071446,-0.21859074058525704,-0.25804244711220653
2017-08-10,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-08-11,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-08-12,-0.05108714528109446,3.1997811906905795,3.320009377781576
2017-08-13,-0.011127255092636406,2.586703616059587,2.511162473045008
2017-08-14,-0.4906459373541331,0.2644400757906764,-0.4373434851079974
2017-08-15,0.8080504937707537,0.2830181841128277,1.9652904240356004
2017-08-16,1.5473084622572277,0.4502211590121893,0.8934686635718726
2017-08-17,-0.1310069256580106,-0.2557469572295596,-0.4373434851079974
2017-08-18,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-08-19,-0.17096681584646864,-0.34863749884031603,-0.33773179733255804
2017-08-20,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-08-21,4.983859018464621,-0.44152804045107247,-0.4373434851079974
2017-08-22,-0.4906459373541331,1.4905952250526613,1.1564435192990328
2017-08-23,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-08-24,-0.2109267060349267,4.425936339952564,0.13243536896751587
2017-08-25,-0.4906459373541331,-0.06996587400804676,0.8655773909947498
2017-08-26,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-08-27,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-08-28,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-08-29,3.14570406979555,0.6545803505558535,0.937297806193066
2017-08-30,-0.4906459373541331,-0.44152804045107247,-0.4054677450198568
2017-08-31,-0.3707662667887589,-0.16285641561880318,-0.4373434851079974
2017-09-01,-0.4906459373541331,-0.44152804045107247,-0.19030649942490774
2017-09-02,-0.4906459373541331,0.22728385914637383,-0.41742114755290954
2017-09-03,-0.410726156977217,-0.44152804045107247,-0.4373434851079974
2017-09-04,0.0687925252842797,0.9146738670659715,0.04876155123614673
2017-09-05,-0.2109267060349267,-0.4043718238067699,0.61854040531166
2017-09-06,0.308551866415028,0.4873773756564918,0.327674277007377
2017-09-07,-0.4906459373541331,-0.33005939051816474,0.17626451158870918
2017-09-08,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-09-09,0.7880705486765246,0.02292466760270968,-0.19030649942490774
2017-09-10,3.105744179607092,5.856450680758214,9.495934019858819
2017-09-11,-0.4906459373541331,-0.4043718238067699,-0.23812010955711865
2017-09-12,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-09-13,-0.2109267060349267,0.4873773756564918,1.3755892324049994
2017-09-14,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-09-15,-0.4906459373541331,-0.3672156071624673,-0.3417162648435756
2017-09-16,-0.4906459373541331,-0.31148128219601345,-0.15843075933676715
2017-09-17,0.1487123056611958,-0.44152804045107247,-0.4373434851079974
2017-09-18,-0.4906459373541331,-0.44152804045107247,-0.40945221253087444
2017-09-19,-0.4906459373541331,-0.2557469572295596,-0.23812010955711865
2017-09-20,1.047809834901502,3.6456557904222104,2.798044133838274
2017-09-21,-0.4906459373541331,-0.44152804045107247,3.168599612362908
2017-09-22,-0.4906459373541331,-0.4043718238067699,-0.4373434851079974
2017-09-23,-0.3308063766003009,-0.44152804045107247,-0.4373434851079974
2017-09-24,-0.2508865962233847,-0.44152804045107247,-0.4373434851079974
2017-09-25,-0.4906459373541331,-0.3597843638336068,-0.4373434851079974
2017-09-26,1.3475090113149375,-0.44152804045107247,-0.39749880999782167
2017-09-27,-0.4906459373541331,0.4502211590121893,0.299783004430254
2017-09-28,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-09-29,-0.410726156977217,-0.1442783072966519,0.060714953769199484
2017-09-30,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-10-01,0.5083513173573183,0.821783325455215,0.7978414433074509
2017-10-02,-0.2908464864118428,-0.4043718238067699,-0.39749880999782167
2017-10-03,-0.1310069256580106,-0.44152804045107247,-0.4373434851079974
2017-10-04,-0.4906459373541331,-0.10712209065234932,-0.07874140911641565
2017-10-05,0.7481106584880666,-0.4043718238067699,-0.3576541348876459
2017-10-06,0.308551866415028,-0.2557469572295596,-0.3576541348876459
2017-10-07,-0.4906459373541331,0.7474708921666099,-0.23812010955711865
2017-10-08,-0.4906459373541331,0.821783325455215,0.7978414433074509
2017-10-09,0.4683914271688603,1.3048141418311485,0.7978414433074509
2017-10-10,2.626225497345595,5.206216889482919,5.8581151822997715
2017-10-11,1.5872683524456856,0.37590872572358414,0.43923936731586916
2017-10-12,-0.410726156977217,0.8589395420995176,-0.2779647846672944
2017-10-13,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-10-14,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-10-15,1.787067803387976,1.1933454918982407,-0.4373434851079974
2017-10-16,-0.4906459373541331,-0.44152804045107247,1.116598844188857
2017-10-17,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-10-18,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-10-19,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-10-20,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-10-21,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-10-22,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-10-23,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-10-24,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-10-25,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-10-26,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-10-27,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-10-28,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-10-29,0.308551866415028,-0.18143452394095447,-0.4373434851079974
2017-10-30,-0.2908464864118428,0.15297142585776868,0.24001599176499036
2017-10-31,-0.450686047165675,0.07865899256916353,0.08063729132428736
2017-11-01,-0.4906459373541331,-0.4043718238067699,-0.4373434851079974
2017-11-02,0.8280304388649827,0.2644400757906764,0.5587733926463964
2017-11-03,1.2675892309380212,1.3048141418311485,0.9970648188583296
2017-11-04,-0.2508865962233847,0.07865899256916353,0.7181520930870994
2017-11-05,-0.2908464864118428,-0.29290317387386217,-0.2779647846672944
2017-11-06,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-11-07,2.2266265954610147,2.0479384747172,2.551007148155184
2017-11-08,2.8659848384763436,3.0883125407576717,3.6666580512401046
2017-11-09,-0.3308063766003009,-0.29290317387386217,-0.31780945977747016
2017-11-10,-0.3308063766003009,-0.29290317387386217,-0.31780945977747016
2017-11-11,0.5083513173573183,1.3791265751197537,1.0767541690786813
2017-11-12,-0.4906459373541331,-0.3672156071624673,-0.3576541348876459
2017-11-13,0.6681908781111504,0.07865899256916353,-0.39749880999782167
2017-11-14,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-11-15,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-11-16,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-11-17,-0.2508865962233847,0.004346559280558393,-0.39749880999782167
2017-11-18,-0.011127255092636406,1.0447206253210304,0.000947941103935853
2017-11-19,1.3874689015033954,-0.4043718238067699,1.714268970841493
2017-11-20,-0.1310069256580106,-0.44152804045107247,-0.39749880999782167
2017-11-21,-0.2109267060349267,0.22728385914637383,-0.1185860842265914
2017-11-22,-0.2908464864118428,-0.29290317387386217,-0.39749880999782167
2017-11-23,3.265583740360924,4.425936339952564,3.9854154521215106
2017-11-24,-0.2908464864118428,-0.06996587400804676,1.0369094939685055
2017-11-25,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-11-26,2.386466156214847,1.1190330586096355,1.0369094939685055
2017-11-27,-0.4906459373541331,0.11581520921346611,0.27986066687516614
2017-11-28,2.546305716968679,5.80071635579176,3.945570777011335
2017-11-29,1.1077496701841891,0.8960957587438202,0.9173754686379781
2017-11-30,0.308551866415028,0.19012764250207126,0.27986066687516614
2017-12-01,0.308551866415028,-0.44152804045107247,0.27986066687516614
2017-12-02,0.10875241547273776,0.821783325455215,-0.2779647846672944
2017-12-03,0.7081507682996085,1.1561892752539382,0.8376861184176266
2017-12-04,0.5083513173573183,-0.3672156071624673,0.5986180677565721
2017-12-05,-0.2908464864118428,0.37590872572358414,-0.0388967340062399
2017-12-06,0.18867219584965386,-0.1442783072966519,-0.15843075933676715
2017-12-07,-0.4906459373541331,-0.29290317387386217,-0.1185860842265914
2017-12-08,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-12-09,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-12-10,0.3884716467919441,-0.44152804045107247,0.04079261621411161
2017-12-11,-0.4906459373541331,0.004346559280558393,-0.4373434851079974
2017-12-12,-0.4906459373541331,-0.10712209065234932,-0.4373434851079974
2017-12-13,-0.450686047165675,-0.44152804045107247,-0.4373434851079974
2017-12-14,-0.09104703546955252,-0.4043718238067699,-0.15843075933676715
2017-12-15,-0.4906459373541331,-0.10712209065234932,-0.4373434851079974
2017-12-16,-0.4906459373541331,-0.3672156071624673,-0.31780945977747016
2017-12-17,-0.4906459373541331,2.122250908005805,1.55489027040079
2017-12-18,-0.011127255092636406,-0.44152804045107247,-0.4373434851079974
2017-12-19,1.1077496701841891,-0.3672156071624673,0.27986066687516614
2017-12-20,-0.450686047165675,-0.18143452394095447,-0.15843075933676715
2017-12-21,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-12-22,-0.4906459373541331,-0.1442783072966519,-0.0388967340062399
2017-12-23,2.266586485649473,1.3791265751197537,1.3556668948499115
2017-12-24,1.5872683524456856,-0.3672156071624673,1.8338029961720204
2017-12-25,-0.1310069256580106,-0.21859074058525704,0.27986066687516614
2017-12-26,0.028832635095821648,0.561689808945097,2.391628447714481
2017-12-27,1.1876694505611052,0.4873773756564918,0.9970648188583296
2017-12-28,-0.4906459373541331,0.8960957587438202,-0.4373434851079974
2017-12-29,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-12-30,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2017-12-31,0.0687925252842797,-0.44152804045107247,0.16032664154463885
2018-01-01,1.5872683524456856,0.22728385914637383,0.02087027865902373
2018-01-02,-0.4906459373541331,-0.2557469572295596,-0.2301511745350835
2018-01-03,0.7880705486765246,0.5245335923007944,0.46713063989299214
2018-01-04,-0.4906459373541331,-0.06996587400804676,-0.13850842178167927
2018-01-05,-0.4906459373541331,-0.2557469572295596,0.008916876125970976
2018-01-06,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2018-01-07,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2018-01-08,-0.4906459373541331,-0.33005939051816474,-0.4373434851079974
2018-01-09,0.10875241547273776,-0.44152804045107247,-0.09866374667150353
2018-01-10,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2018-01-11,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2018-01-12,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2018-01-13,-0.1310069256580106,-0.44152804045107247,-0.22616670702406594
2018-01-14,-0.4906459373541331,-0.29290317387386217,-0.4373434851079974
2018-01-15,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2018-01-16,-0.4906459373541331,-0.44152804045107247,-0.365623069909681
2018-01-17,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2018-01-18,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2018-01-19,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2018-01-20,-0.4906459373541331,-0.44152804045107247,-0.4373434851079974
2018-01-21,-0.011127255092636406,1.1561892752539382,-0.14647735680371443
2018-01-22,-0.4906459373541331,-0.44152804045107247,-0.37359200493171624
