POS HUJAN ID,NAME,CURRENT LATITUDE,CURRENT LONGITUDE,CURRENT ELEVATION M,DATA TIMESTAMP,RECEIVED TIMESTAMP,RAINFALL DAY MM,RAINFALL TRACE
13010103a,Air Pura,-1.99,100.95,21,2017-05-17 00:00:00.0 +0:00,2017-05-31 16:15:09.2706 Asia/Jakarta,0,N
13010103a,Air Pura,-1.99,100.95,21,2017-05-18 00:00:00.0 +0:00,2017-05-31 16:15:08.694956 Asia/Jakarta,8,N
13010103a,Air Pura,-1.99,100.95,21,2017-05-19 00:00:00.0 +0:00,2017-05-31 16:15:09.362976 Asia/Jakarta,3,N
13010103a,Air Pura,-1.99,100.95,21,2017-05-20 00:00:00.0 +0:00,2017-05-31 16:15:07.782875 Asia/Jakarta,0,N
13010103a,Air Pura,-1.99,100.95,21,2017-05-21 00:00:00.0 +0:00,2017-05-31 16:15:09.864597 Asia/Jakarta,0,N
13010103a,Air Pura,-1.99,100.95,21,2017-05-22 00:00:00.0 +0:00,2017-05-31 16:15:07.701178 Asia/Jakarta,0,N
13010103a,Air Pura,-1.99,100.95,21,2017-05-23 00:00:00.0 +0:00,2017-05-31 16:15:08.861664 Asia/Jakarta,0,N
13010103a,Air Pura,-1.99,100.95,21,2017-05-24 00:00:00.0 +0:00,2017-05-31 16:15:09.613534 Asia/Jakarta,0,N
13010103a,Air Pura,-1.99,100.95,21,2017-05-25 00:00:00.0 +0:00,2017-05-31 16:15:07.946494 Asia/Jakarta,3,N
13010103a,Air Pura,-1.99,100.95,21,2017-05-26 00:00:00.0 +0:00,2017-05-31 16:15:08.11504 Asia/Jakarta,16,N
13010103a,Air Pura,-1.99,100.95,21,2017-05-27 00:00:00.0 +0:00,2017-05-31 16:15:10.31363 Asia/Jakarta,26,N
13010103a,Air Pura,-1.99,100.95,21,2017-05-28 00:00:00.0 +0:00,2017-05-31 16:15:08.197982 Asia/Jakarta,8,N
13010103a,Air Pura,-1.99,100.95,21,2017-05-29 00:00:00.0 +0:00,2017-05-31 16:15:08.281592 Asia/Jakarta,0,N
13010103a,Air Pura,-1.99,100.95,21,2017-05-30 00:00:00.0 +0:00,2017-05-31 16:15:07.619267 Asia/Jakarta,0,N
13010103a,Air Pura,-1.99,100.95,21,2017-06-01 00:00:00.0 +0:00,2017-07-13 07:52:55.131011 Asia/Jakarta,6,N
13010103a,Air Pura,-1.99,100.95,21,2017-06-02 00:00:00.0 +0:00,2017-07-13 07:52:56.52176 Asia/Jakarta,2,N
13010103a,Air Pura,-1.99,100.95,21,2017-06-03 00:00:00.0 +0:00,2017-07-13 07:52:56.513808 Asia/Jakarta,0,N
13010103a,Air Pura,-1.99,100.95,21,2017-06-04 00:00:00.0 +0:00,2017-07-13 07:52:55.221575 Asia/Jakarta,2,N
13010103a,Air Pura,-1.99,100.95,21,2017-06-05 00:00:00.0 +0:00,2017-07-13 07:52:56.327468 Asia/Jakarta,0,N
13010103a,Air Pura,-1.99,100.95,21,2017-06-06 00:00:00.0 +0:00,2017-07-13 07:52:55.403072 Asia/Jakarta,0,N
13010103a,Air Pura,-1.99,100.95,21,2017-06-07 00:00:00.0 +0:00,2017-07-13 07:52:56.790787 Asia/Jakarta,0,N
13010103a,Air Pura,-1.99,100.95,21,2017-06-08 00:00:00.0 +0:00,2017-07-13 07:52:53.958441 Asia/Jakarta,0,N
13010103a,Air Pura,-1.99,100.95,21,2017-06-09 00:00:00.0 +0:00,2017-07-13 07:52:55.677683 Asia/Jakarta,0,N
13010103a,Air Pura,-1.99,100.95,21,2017-06-10 00:00:00.0 +0:00,2017-07-13 07:52:55.584901 Asia/Jakarta,0,N
13010103a,Air Pura,-1.99,100.95,21,2017-06-11 00:00:00.0 +0:00,2017-07-13 07:52:56.234796 Asia/Jakarta,0,N
13010103a,Air Pura,-1.99,100.95,21,2017-06-12 00:00:00.0 +0:00,2017-07-13 07:52:54.922227 Asia/Jakarta,0,N
13010103a,Air Pura,-1.99,100.95,21,2017-06-13 00:00:00.0 +0:00,2017-07-13 07:52:54.491003 Asia/Jakarta,0,N
13010103a,Air Pura,-1.99,100.95,21,2017-06-14 00:00:00.0 +0:00,2017-07-13 07:52:56.143932 Asia/Jakarta,0,N
13010103a,Air Pura,-1.99,100.95,21,2017-06-15 00:00:00.0 +0:00,2017-07-13 07:52:54.602712 Asia/Jakarta,0,N
13010103a,Air Pura,-1.99,100.95,21,2017-06-16 00:00:00.0 +0:00,2017-07-13 07:52:54.814317 Asia/Jakarta,8,N
13010103a,Air Pura,-1.99,100.95,21,2017-06-17 00:00:00.0 +0:00,2017-07-13 07:52:54.280007 Asia/Jakarta,7,N
13010103a,Air Pura,-1.99,100.95,21,2017-06-18 00:00:00.0 +0:00,2017-07-13 07:52:55.31203 Asia/Jakarta,140,N
13010103a,Air Pura,-1.99,100.95,21,2017-06-19 00:00:00.0 +0:00,2017-07-13 07:52:55.493728 Asia/Jakarta,7,N
13010103a,Air Pura,-1.99,100.95,21,2017-06-20 00:00:00.0 +0:00,2017-07-13 07:52:54.384934 Asia/Jakarta,0,N
13010103a,Air Pura,-1.99,100.95,21,2017-06-21 00:00:00.0 +0:00,2017-07-13 07:52:56.606986 Asia/Jakarta,0,N
13010103a,Air Pura,-1.99,100.95,21,2017-06-22 00:00:00.0 +0:00,2017-07-13 07:52:55.866947 Asia/Jakarta,0,N
13010103a,Air Pura,-1.99,100.95,21,2017-06-23 00:00:00.0 +0:00,2017-07-13 07:52:54.707808 Asia/Jakarta,46,N
13010103a,Air Pura,-1.99,100.95,21,2017-06-24 00:00:00.0 +0:00,2017-07-13 07:52:54.173314 Asia/Jakarta,10,N
13010103a,Air Pura,-1.99,100.95,21,2017-06-25 00:00:00.0 +0:00,2017-07-13 07:52:55.28197 Asia/Jakarta,0,N
13010103a,Air Pura,-1.99,100.95,21,2017-06-26 00:00:00.0 +0:00,2017-07-13 07:52:55.959852 Asia/Jakarta,0,N
13010103a,Air Pura,-1.99,100.95,21,2017-06-27 00:00:00.0 +0:00,2017-07-13 07:52:56.419504 Asia/Jakarta,2,N
13010103a,Air Pura,-1.99,100.95,21,2017-06-28 00:00:00.0 +0:00,2017-07-13 07:52:56.700064 Asia/Jakarta,7,N
13010103a,Air Pura,-1.99,100.95,21,2017-06-29 00:00:00.0 +0:00,2017-07-13 07:52:55.773115 Asia/Jakarta,0,N
13010103a,Air Pura,-1.99,100.95,21,2017-06-30 00:00:00.0 +0:00,2017-07-13 07:52:54.66471 Asia/Jakarta,0,N
13010302a,Kambang,-1.67,100.74,25,2017-01-01 00:00:00.0 +0:00,2017-05-31 09:11:48.764288 Asia/Jakarta,0,N
13010302a,Kambang,-1.67,100.74,25,2017-01-02 00:00:00.0 +0:00,2017-05-31 09:11:47.9197 Asia/Jakarta,1,N
13010302a,Kambang,-1.67,100.74,25,2017-01-03 00:00:00.0 +0:00,2017-05-31 09:11:47.541618 Asia/Jakarta,2.5,N
13010302a,Kambang,-1.67,100.74,25,2017-01-04 00:00:00.0 +0:00,2017-05-31 09:11:48.399124 Asia/Jakarta,26.7,N
13010302a,Kambang,-1.67,100.74,25,2017-01-05 00:00:00.0 +0:00,2017-05-31 09:11:48.103945 Asia/Jakarta,48.9,N
13010302a,Kambang,-1.67,100.74,25,2017-01-06 00:00:00.0 +0:00,2017-05-31 09:11:48.944292 Asia/Jakarta,81.6,N
13010302a,Kambang,-1.67,100.74,25,2017-01-07 00:00:00.0 +0:00,2017-05-31 09:11:48.201585 Asia/Jakarta,28.5,N
13010302a,Kambang,-1.67,100.74,25,2017-01-08 00:00:00.0 +0:00,2017-05-31 09:11:48.581837 Asia/Jakarta,0,N
13010302a,Kambang,-1.67,100.74,25,2017-01-09 00:00:00.0 +0:00,2017-05-31 09:11:49.589139 Asia/Jakarta,5.7,N
13010302a,Kambang,-1.67,100.74,25,2017-01-10 00:00:00.0 +0:00,2017-05-31 09:11:47.636356 Asia/Jakarta,0,N
13010302a,Kambang,-1.67,100.74,25,2017-01-11 00:00:00.0 +0:00,2017-05-31 09:11:49.126636 Asia/Jakarta,6.1,N
13010302a,Kambang,-1.67,100.74,25,2017-01-12 00:00:00.0 +0:00,2017-05-31 09:11:50.5238 Asia/Jakarta,13.1,N
13010302a,Kambang,-1.67,100.74,25,2017-01-13 00:00:00.0 +0:00,2017-05-31 09:11:49.495758 Asia/Jakarta,0,N
13010302a,Kambang,-1.67,100.74,25,2017-01-14 00:00:00.0 +0:00,2017-05-31 09:11:49.34112 Asia/Jakarta,0,N
13010302a,Kambang,-1.67,100.74,25,2017-01-15 00:00:00.0 +0:00,2017-05-31 09:11:47.733526 Asia/Jakarta,0,N
13010302a,Kambang,-1.67,100.74,25,2017-01-16 00:00:00.0 +0:00,2017-05-31 09:11:48.490449 Asia/Jakarta,0,N
13010302a,Kambang,-1.67,100.74,25,2017-01-17 00:00:00.0 +0:00,2017-05-31 09:11:47.35143 Asia/Jakarta,0,N
13010302a,Kambang,-1.67,100.74,25,2017-01-18 00:00:00.0 +0:00,2017-05-31 09:11:49.96021 Asia/Jakarta,0,N
13010302a,Kambang,-1.67,100.74,25,2017-01-19 00:00:00.0 +0:00,2017-05-31 09:11:48.674042 Asia/Jakarta,0,N
13010302a,Kambang,-1.67,100.74,25,2017-01-20 00:00:00.0 +0:00,2017-05-31 09:11:49.683284 Asia/Jakarta,0,N
13010302a,Kambang,-1.67,100.74,25,2017-01-21 00:00:00.0 +0:00,2017-05-31 09:11:48.299808 Asia/Jakarta,0,N
13010302a,Kambang,-1.67,100.74,25,2017-01-22 00:00:00.0 +0:00,2017-05-31 09:11:49.776738 Asia/Jakarta,0,N
13010302a,Kambang,-1.67,100.74,25,2017-01-23 00:00:00.0 +0:00,2017-05-31 09:11:49.401788 Asia/Jakarta,54.3,N
13010302a,Kambang,-1.67,100.74,25,2017-01-24 00:00:00.0 +0:00,2017-05-31 09:11:49.868913 Asia/Jakarta,1.5,N
13010302a,Kambang,-1.67,100.74,25,2017-01-25 00:00:00.0 +0:00,2017-05-31 09:11:48.12218 Asia/Jakarta,0,N
13010302a,Kambang,-1.67,100.74,25,2017-01-26 00:00:00.0 +0:00,2017-05-31 09:11:49.309026 Asia/Jakarta,0,N
13010302a,Kambang,-1.67,100.74,25,2017-01-27 00:00:00.0 +0:00,2017-05-31 09:11:47.826663 Asia/Jakarta,0,N
13010302a,Kambang,-1.67,100.74,25,2017-01-28 00:00:00.0 +0:00,2017-05-31 09:11:49.21733 Asia/Jakarta,8.5,N
13010302a,Kambang,-1.67,100.74,25,2017-01-29 00:00:00.0 +0:00,2017-05-31 09:11:50.14504 Asia/Jakarta,75.8,N
13010302a,Kambang,-1.67,100.74,25,2017-01-30 00:00:00.0 +0:00,2017-05-31 09:11:48.854455 Asia/Jakarta,0,N
13010302a,Kambang,-1.67,100.74,25,2017-01-31 00:00:00.0 +0:00,2017-05-31 09:11:47.446939 Asia/Jakarta,0,N
13010302a,Kambang,-1.67,100.74,25,2017-03-01 00:00:00.0 +0:00,2017-05-31 09:06:11.995638 Asia/Jakarta,13,N
13010302a,Kambang,-1.67,100.74,25,2017-03-02 00:00:00.0 +0:00,2017-05-31 09:06:10.452326 Asia/Jakarta,0,N
13010302a,Kambang,-1.67,100.74,25,2017-03-03 00:00:00.0 +0:00,2017-05-31 09:06:10.811635 Asia/Jakarta,0,N
13010302a,Kambang,-1.67,100.74,25,2017-03-04 00:00:00.0 +0:00,2017-05-31 09:06:12.180908 Asia/Jakarta,0,N
13010302a,Kambang,-1.67,100.74,25,2017-03-05 00:00:00.0 +0:00,2017-05-31 09:06:12.55241 Asia/Jakarta,0,N
13010302a,Kambang,-1.67,100.74,25,2017-03-06 00:00:00.0 +0:00,2017-05-31 09:06:10.722184 Asia/Jakarta,11.5,N
13010302a,Kambang,-1.67,100.74,25,2017-03-07 00:00:00.0 +0:00,2017-05-31 09:06:10.632159 Asia/Jakarta,22,N
13010302a,Kambang,-1.67,100.74,25,2017-03-08 00:00:00.0 +0:00,2017-05-31 09:06:11.26239 Asia/Jakarta,8.1,N
13010302a,Kambang,-1.67,100.74,25,2017-03-09 00:00:00.0 +0:00,2017-05-31 09:06:12.743462 Asia/Jakarta,7.9,N
13010302a,Kambang,-1.67,100.74,25,2017-03-10 00:00:00.0 +0:00,2017-05-31 09:06:11.715304 Asia/Jakarta,0,N
13010302a,Kambang,-1.67,100.74,25,2017-03-11 00:00:00.0 +0:00,2017-05-31 09:06:12.273623 Asia/Jakarta,0,N
13010302a,Kambang,-1.67,100.74,25,2017-03-12 00:00:00.0 +0:00,2017-05-31 09:06:12.88625 Asia/Jakarta,0,N
13010302a,Kambang,-1.67,100.74,25,2017-03-13 00:00:00.0 +0:00,2017-05-31 09:06:12.839974 Asia/Jakarta,0,N
13010302a,Kambang,-1.67,100.74,25,2017-03-14 00:00:00.0 +0:00,2017-05-31 09:06:12.935961 Asia/Jakarta,0,N
13010302a,Kambang,-1.67,100.74,25,2017-03-15 00:00:00.0 +0:00,2017-05-31 09:06:12.367019 Asia/Jakarta,28.5,N
13010302a,Kambang,-1.67,100.74,25,2017-03-16 00:00:00.0 +0:00,2017-05-31 09:06:11.533059 Asia/Jakarta,0,N
13010302a,Kambang,-1.67,100.74,25,2017-03-17 00:00:00.0 +0:00,2017-05-31 09:06:13.125042 Asia/Jakarta,0,N
13010302a,Kambang,-1.67,100.74,25,2017-03-18 00:00:00.0 +0:00,2017-05-31 09:06:12.458861 Asia/Jakarta,0,N
13010302a,Kambang,-1.67,100.74,25,2017-03-19 00:00:00.0 +0:00,2017-05-31 09:06:10.361815 Asia/Jakarta,0,N
13010302a,Kambang,-1.67,100.74,25,2017-03-20 00:00:00.0 +0:00,2017-05-31 09:06:10.901846 Asia/Jakarta,0,N
13010302a,Kambang,-1.67,100.74,25,2017-03-21 00:00:00.0 +0:00,2017-05-31 09:06:13.30664 Asia/Jakarta,23.5,N
13010302a,Kambang,-1.67,100.74,25,2017-03-22 00:00:00.0 +0:00,2017-05-31 09:06:11.808657 Asia/Jakarta,1.5,N
13010302a,Kambang,-1.67,100.74,25,2017-03-23 00:00:00.0 +0:00,2017-05-31 09:06:10.991347 Asia/Jakarta,1.5,N
13010302a,Kambang,-1.67,100.74,25,2017-03-24 00:00:00.0 +0:00,2017-05-31 09:06:11.902331 Asia/Jakarta,19.6,N
13010302a,Kambang,-1.67,100.74,25,2017-03-25 00:00:00.0 +0:00,2017-05-31 09:06:10.542275 Asia/Jakarta,0,N
13010302a,Kambang,-1.67,100.74,25,2017-03-26 00:00:00.0 +0:00,2017-05-31 09:06:11.80964 Asia/Jakarta,0,N
13010302a,Kambang,-1.67,100.74,25,2017-03-27 00:00:00.0 +0:00,2017-05-31 09:06:11.35273 Asia/Jakarta,0,N
13010302a,Kambang,-1.67,100.74,25,2017-03-28 00:00:00.0 +0:00,2017-05-31 09:06:11.171682 Asia/Jakarta,36.7,N
13010302a,Kambang,-1.67,100.74,25,2017-03-29 00:00:00.0 +0:00,2017-05-31 09:06:11.442532 Asia/Jakarta,19.8,N
13010302a,Kambang,-1.67,100.74,25,2017-03-30 00:00:00.0 +0:00,2017-05-31 09:06:12.648433 Asia/Jakarta,0,N
13010302a,Kambang,-1.67,100.74,25,2017-03-31 00:00:00.0 +0:00,2017-05-31 09:06:11.623032 Asia/Jakarta,2.1,N
13010302a,Kambang,-1.67,100.74,25,2017-05-01 00:00:00.0 +0:00,2017-05-31 08:46:42.178239 Asia/Jakarta,0,N
13010302a,Kambang,-1.67,100.74,25,2017-05-02 00:00:00.0 +0:00,2017-05-31 08:46:41.445833 Asia/Jakarta,1.4,N
13010302a,Kambang,-1.67,100.74,25,2017-05-03 00:00:00.0 +0:00,2017-05-31 08:46:43.60696 Asia/Jakarta,0,N
13010302a,Kambang,-1.67,100.74,25,2017-05-04 00:00:00.0 +0:00,2017-05-31 08:46:41.27408 Asia/Jakarta,4.6,N
13010302a,Kambang,-1.67,100.74,25,2017-05-05 00:00:00.0 +0:00,2017-05-31 08:46:42.897128 Asia/Jakarta,27.5,N
13010302a,Kambang,-1.67,100.74,25,2017-05-06 00:00:00.0 +0:00,2017-05-31 08:46:42.65924 Asia/Jakarta,3.8,N
13010302a,Kambang,-1.67,100.74,25,2017-05-07 00:00:00.0 +0:00,2017-05-31 08:46:41.72118 Asia/Jakarta,0,N
