POS HUJAN ID,NAME,CURRENT LATITUDE,CURRENT LONGITUDE,CURRENT ELEVATION M,DATA TIMESTAMP,RECEIVED TIMESTAMP,RAINFALL DAY MM,RAINFALL TRACE
13010103a,Air Pura,-1.99,100.95,21,2016-01-19 00:00:00.0 +0:00,2016-04-12 21:53:12.86353 Asia/Jakarta,6,N
13010103a,Air Pura,-1.99,100.95,21,2016-01-20 00:00:00.0 +0:00,2016-04-12 21:53:12.864896 Asia/Jakarta,2,N
13010103a,Air Pura,-1.99,100.95,21,2016-01-21 00:00:00.0 +0:00,2016-04-12 21:53:12.866251 Asia/Jakarta,,N
13010103a,Air Pura,-1.99,100.95,21,2016-01-22 00:00:00.0 +0:00,2016-04-12 21:53:12.867558 Asia/Jakarta,9,N
13010103a,Air Pura,-1.99,100.95,21,2016-01-23 00:00:00.0 +0:00,2016-04-12 21:53:12.86922 Asia/Jakarta,16,N
13010103a,Air Pura,-1.99,100.95,21,2016-01-24 00:00:00.0 +0:00,2016-04-12 21:53:12.870716 Asia/Jakarta,2,N
13010103a,Air Pura,-1.99,100.95,21,2016-01-25 00:00:00.0 +0:00,2016-04-12 21:53:12.872037 Asia/Jakarta,10,N
13010103a,Air Pura,-1.99,100.95,21,2016-01-26 00:00:00.0 +0:00,2016-04-12 21:53:12.873505 Asia/Jakarta,28,N
13010103a,Air Pura,-1.99,100.95,21,2016-01-27 00:00:00.0 +0:00,2016-04-12 21:53:12.874856 Asia/Jakarta,31,N
13010103a,Air Pura,-1.99,100.95,21,2016-01-28 00:00:00.0 +0:00,2016-04-12 21:53:12.876206 Asia/Jakarta,37,N
13010103a,Air Pura,-1.99,100.95,21,2016-01-29 00:00:00.0 +0:00,2016-04-12 21:53:12.877616 Asia/Jakarta,10,N
13010103a,Air Pura,-1.99,100.95,21,2016-01-30 00:00:00.0 +0:00,2016-04-12 21:53:12.879121 Asia/Jakarta,,N
13010103a,Air Pura,-1.99,100.95,21,2016-01-31 00:00:00.0 +0:00,2016-04-12 21:53:12.880466 Asia/Jakarta,18,N
13010103a,Air Pura,-1.99,100.95,21,2016-02-01 00:00:00.0 +0:00,2016-04-12 21:53:13.392398 Asia/Jakarta,,N
13010103a,Air Pura,-1.99,100.95,21,2016-02-02 00:00:00.0 +0:00,2016-04-12 21:53:13.393668 Asia/Jakarta,,N
13010103a,Air Pura,-1.99,100.95,21,2016-02-03 00:00:00.0 +0:00,2016-04-12 21:53:13.394646 Asia/Jakarta,14,N
13010103a,Air Pura,-1.99,100.95,21,2016-02-04 00:00:00.0 +0:00,2016-04-12 21:53:13.395654 Asia/Jakarta,26,N
13010103a,Air Pura,-1.99,100.95,21,2016-02-05 00:00:00.0 +0:00,2016-04-12 21:53:13.396602 Asia/Jakarta,30,N
13010103a,Air Pura,-1.99,100.95,21,2016-02-06 00:00:00.0 +0:00,2016-04-12 21:53:13.397557 Asia/Jakarta,41,N
13010103a,Air Pura,-1.99,100.95,21,2016-02-07 00:00:00.0 +0:00,2016-04-12 21:53:13.398603 Asia/Jakarta,58,N
13010103a,Air Pura,-1.99,100.95,21,2016-02-08 00:00:00.0 +0:00,2016-04-12 21:53:13.399565 Asia/Jakarta,4,N
13010103a,Air Pura,-1.99,100.95,21,2016-02-09 00:00:00.0 +0:00,2016-04-12 21:53:13.400538 Asia/Jakarta,13,N
13010103a,Air Pura,-1.99,100.95,21,2016-02-10 00:00:00.0 +0:00,2016-04-12 21:53:13.401524 Asia/Jakarta,24,N
13010103a,Air Pura,-1.99,100.95,21,2016-02-11 00:00:00.0 +0:00,2016-04-12 21:53:13.402442 Asia/Jakarta,8,N
13010103a,Air Pura,-1.99,100.95,21,2016-02-12 00:00:00.0 +0:00,2016-04-12 21:53:13.403441 Asia/Jakarta,,N
13010103a,Air Pura,-1.99,100.95,21,2016-02-13 00:00:00.0 +0:00,2016-04-12 21:53:13.404379 Asia/Jakarta,2,N
13010103a,Air Pura,-1.99,100.95,21,2016-02-14 00:00:00.0 +0:00,2016-04-12 21:53:13.40533 Asia/Jakarta,,N
13010103a,Air Pura,-1.99,100.95,21,2016-02-15 00:00:00.0 +0:00,2016-04-12 21:53:13.406715 Asia/Jakarta,,N
13010103a,Air Pura,-1.99,100.95,21,2016-02-16 00:00:00.0 +0:00,2016-04-12 21:53:13.407706 Asia/Jakarta,,N
13010103a,Air Pura,-1.99,100.95,21,2016-02-17 00:00:00.0 +0:00,2016-04-12 21:53:13.408711 Asia/Jakarta,,N
13010103a,Air Pura,-1.99,100.95,21,2016-02-18 00:00:00.0 +0:00,2016-04-12 21:53:13.40969 Asia/Jakarta,,N
13010103a,Air Pura,-1.99,100.95,21,2016-02-19 00:00:00.0 +0:00,2016-04-12 21:53:13.410968 Asia/Jakarta,6,N
13010103a,Air Pura,-1.99,100.95,21,2016-02-20 00:00:00.0 +0:00,2016-04-12 21:53:13.411924 Asia/Jakarta,42,N
13010103a,Air Pura,-1.99,100.95,21,2016-02-21 00:00:00.0 +0:00,2016-04-12 21:53:13.412796 Asia/Jakarta,3,N
13010103a,Air Pura,-1.99,100.95,21,2016-02-22 00:00:00.0 +0:00,2016-04-12 21:53:13.413815 Asia/Jakarta,,N
13010103a,Air Pura,-1.99,100.95,21,2016-02-23 00:00:00.0 +0:00,2016-04-12 21:53:13.414749 Asia/Jakarta,,N
13010103a,Air Pura,-1.99,100.95,21,2016-02-24 00:00:00.0 +0:00,2016-04-12 21:53:13.4157 Asia/Jakarta,7,N
13010103a,Air Pura,-1.99,100.95,21,2016-02-25 00:00:00.0 +0:00,2016-04-12 21:53:13.416667 Asia/Jakarta,12,N
13010103a,Air Pura,-1.99,100.95,21,2016-02-26 00:00:00.0 +0:00,2016-04-12 21:53:13.417582 Asia/Jakarta,,N
13010103a,Air Pura,-1.99,100.95,21,2016-02-27 00:00:00.0 +0:00,2016-04-12 21:53:13.418598 Asia/Jakarta,,N
13010103a,Air Pura,-1.99,100.95,21,2016-02-28 00:00:00.0 +0:00,2016-04-12 21:53:13.419549 Asia/Jakarta,,N
13010103a,Air Pura,-1.99,100.95,21,2016-02-29 00:00:00.0 +0:00,2016-04-12 21:53:13.420454 Asia/Jakarta,28,N
13010103a,Air Pura,-1.99,100.95,21,2016-03-01 00:00:00.0 +0:00,2016-04-12 21:53:14.374991 Asia/Jakarta,,N
13010103a,Air Pura,-1.99,100.95,21,2016-03-02 00:00:00.0 +0:00,2016-04-12 21:53:14.376159 Asia/Jakarta,,N
13010103a,Air Pura,-1.99,100.95,21,2016-03-03 00:00:00.0 +0:00,2016-04-12 21:53:14.377075 Asia/Jakarta,,N
13010103a,Air Pura,-1.99,100.95,21,2016-03-04 00:00:00.0 +0:00,2016-04-12 21:53:14.378039 Asia/Jakarta,1,N
13010103a,Air Pura,-1.99,100.95,21,2016-03-05 00:00:00.0 +0:00,2016-04-12 21:53:14.37902 Asia/Jakarta,,N
13010103a,Air Pura,-1.99,100.95,21,2016-03-06 00:00:00.0 +0:00,2016-04-12 21:53:14.379938 Asia/Jakarta,8,N
13010103a,Air Pura,-1.99,100.95,21,2016-03-07 00:00:00.0 +0:00,2016-04-12 21:53:14.380886 Asia/Jakarta,31,N
13010103a,Air Pura,-1.99,100.95,21,2016-03-08 00:00:00.0 +0:00,2016-04-12 21:53:14.381768 Asia/Jakarta,10,N
13010103a,Air Pura,-1.99,100.95,21,2016-03-09 00:00:00.0 +0:00,2016-04-12 21:53:14.382648 Asia/Jakarta,,N
13010103a,Air Pura,-1.99,100.95,21,2016-03-10 00:00:00.0 +0:00,2016-04-12 21:53:14.38357 Asia/Jakarta,6,N
13010103a,Air Pura,-1.99,100.95,21,2016-03-11 00:00:00.0 +0:00,2016-04-12 21:53:14.384448 Asia/Jakarta,,N
13010103a,Air Pura,-1.99,100.95,21,2016-03-12 00:00:00.0 +0:00,2016-04-12 21:53:14.385354 Asia/Jakarta,,N
13010103a,Air Pura,-1.99,100.95,21,2016-03-13 00:00:00.0 +0:00,2016-04-12 21:53:14.386252 Asia/Jakarta,4,N
13010103a,Air Pura,-1.99,100.95,21,2016-03-14 00:00:00.0 +0:00,2016-04-12 21:53:14.387142 Asia/Jakarta,,N
13010103a,Air Pura,-1.99,100.95,21,2016-03-15 00:00:00.0 +0:00,2016-04-12 21:53:14.38827 Asia/Jakarta,,N
13010103a,Air Pura,-1.99,100.95,21,2016-03-16 00:00:00.0 +0:00,2016-04-12 21:53:14.389202 Asia/Jakarta,,N
13010103a,Air Pura,-1.99,100.95,21,2016-03-17 00:00:00.0 +0:00,2016-04-12 21:53:14.390101 Asia/Jakarta,2,N
13010103a,Air Pura,-1.99,100.95,21,2016-03-18 00:00:00.0 +0:00,2016-04-12 21:53:14.391035 Asia/Jakarta,7,N
13010103a,Air Pura,-1.99,100.95,21,2016-03-19 00:00:00.0 +0:00,2016-04-12 21:53:14.391963 Asia/Jakarta,,N
13010103a,Air Pura,-1.99,100.95,21,2016-03-20 00:00:00.0 +0:00,2016-04-12 21:53:14.392958 Asia/Jakarta,,N
13010103a,Air Pura,-1.99,100.95,21,2016-03-21 00:00:00.0 +0:00,2016-04-12 21:53:14.393822 Asia/Jakarta,26,N
13010103a,Air Pura,-1.99,100.95,21,2016-03-22 00:00:00.0 +0:00,2016-04-12 21:53:14.394732 Asia/Jakarta,41,N
13010103a,Air Pura,-1.99,100.95,21,2016-03-23 00:00:00.0 +0:00,2016-04-12 21:53:14.395606 Asia/Jakarta,9,N
13010103a,Air Pura,-1.99,100.95,21,2016-03-24 00:00:00.0 +0:00,2016-04-12 21:53:14.396491 Asia/Jakarta,,N
13010103a,Air Pura,-1.99,100.95,21,2016-03-25 00:00:00.0 +0:00,2016-04-12 21:53:14.397467 Asia/Jakarta,3,N
13010103a,Air Pura,-1.99,100.95,21,2016-03-26 00:00:00.0 +0:00,2016-04-12 21:53:14.398353 Asia/Jakarta,,N
13010103a,Air Pura,-1.99,100.95,21,2016-03-27 00:00:00.0 +0:00,2016-04-12 21:53:14.399306 Asia/Jakarta,,N
13010103a,Air Pura,-1.99,100.95,21,2016-03-28 00:00:00.0 +0:00,2016-04-12 21:53:14.400215 Asia/Jakarta,2,N
13010103a,Air Pura,-1.99,100.95,21,2016-03-29 00:00:00.0 +0:00,2016-04-12 21:53:14.401928 Asia/Jakarta,17,N
13010103a,Air Pura,-1.99,100.95,21,2016-03-30 00:00:00.0 +0:00,2016-04-12 21:53:14.402835 Asia/Jakarta,,N
13010103a,Air Pura,-1.99,100.95,21,2016-03-31 00:00:00.0 +0:00,2016-04-12 21:53:14.403775 Asia/Jakarta,,N
13010103a,Air Pura,-1.99,100.95,21,2016-04-01 00:00:00.0 +0:00,2016-06-30 12:17:10.24775 Asia/Jakarta,,N
13010103a,Air Pura,-1.99,100.95,21,2016-04-02 00:00:00.0 +0:00,2016-06-30 12:17:10.149091 Asia/Jakarta,,N
13010103a,Air Pura,-1.99,100.95,21,2016-04-03 00:00:00.0 +0:00,2016-06-30 12:17:10.150667 Asia/Jakarta,2,N
13010103a,Air Pura,-1.99,100.95,21,2016-04-04 00:00:00.0 +0:00,2016-06-30 12:17:10.152226 Asia/Jakarta,,N
13010103a,Air Pura,-1.99,100.95,21,2016-04-05 00:00:00.0 +0:00,2016-06-30 12:17:10.153761 Asia/Jakarta,4,N
13010103a,Air Pura,-1.99,100.95,21,2016-04-06 00:00:00.0 +0:00,2016-06-30 12:17:10.155431 Asia/Jakarta,15,N
13010103a,Air Pura,-1.99,100.95,21,2016-04-07 00:00:00.0 +0:00,2016-06-30 12:17:10.156943 Asia/Jakarta,26,N
13010103a,Air Pura,-1.99,100.95,21,2016-04-08 00:00:00.0 +0:00,2016-06-30 12:17:10.158454 Asia/Jakarta,30,N
13010103a,Air Pura,-1.99,100.95,21,2016-04-09 00:00:00.0 +0:00,2016-06-30 12:17:10.159881 Asia/Jakarta,7,N
13010103a,Air Pura,-1.99,100.95,21,2016-04-10 00:00:00.0 +0:00,2016-06-30 12:17:10.161374 Asia/Jakarta,2,N
13010103a,Air Pura,-1.99,100.95,21,2016-04-11 00:00:00.0 +0:00,2016-06-30 12:17:10.162988 Asia/Jakarta,13,N
13010103a,Air Pura,-1.99,100.95,21,2016-04-12 00:00:00.0 +0:00,2016-06-30 12:17:10.164448 Asia/Jakarta,10,N
13010103a,Air Pura,-1.99,100.95,21,2016-04-13 00:00:00.0 +0:00,2016-06-30 12:17:10.166021 Asia/Jakarta,,N
13010103a,Air Pura,-1.99,100.95,21,2016-04-14 00:00:00.0 +0:00,2016-06-30 12:17:10.167501 Asia/Jakarta,,N
13010103a,Air Pura,-1.99,100.95,21,2016-04-15 00:00:00.0 +0:00,2016-06-30 12:17:10.168988 Asia/Jakarta,4,N
13010103a,Air Pura,-1.99,100.95,21,2016-04-16 00:00:00.0 +0:00,2016-06-30 12:17:10.170615 Asia/Jakarta,45,N
13010103a,Air Pura,-1.99,100.95,21,2016-04-17 00:00:00.0 +0:00,2016-06-30 12:17:10.172064 Asia/Jakarta,12,N
13010103a,Air Pura,-1.99,100.95,21,2016-04-18 00:00:00.0 +0:00,2016-06-30 12:17:10.173596 Asia/Jakarta,7,N
13010103a,Air Pura,-1.99,100.95,21,2016-04-19 00:00:00.0 +0:00,2016-06-30 12:17:10.175438 Asia/Jakarta,10,N
13010103a,Air Pura,-1.99,100.95,21,2016-04-20 00:00:00.0 +0:00,2016-06-30 12:17:10.177161 Asia/Jakarta,9,N
13010103a,Air Pura,-1.99,100.95,21,2016-04-21 00:00:00.0 +0:00,2016-06-30 12:17:10.178589 Asia/Jakarta,3,N
13010103a,Air Pura,-1.99,100.95,21,2016-04-22 00:00:00.0 +0:00,2016-06-30 12:17:10.180443 Asia/Jakarta,,N
13010103a,Air Pura,-1.99,100.95,21,2016-04-23 00:00:00.0 +0:00,2016-06-30 12:17:10.181918 Asia/Jakarta,,N
13010103a,Air Pura,-1.99,100.95,21,2016-04-24 00:00:00.0 +0:00,2016-06-30 12:17:10.183652 Asia/Jakarta,5,N
13010103a,Air Pura,-1.99,100.95,21,2016-04-25 00:00:00.0 +0:00,2016-06-30 12:17:10.185322 Asia/Jakarta,,N
13010103a,Air Pura,-1.99,100.95,21,2016-04-26 00:00:00.0 +0:00,2016-06-30 12:17:10.186848 Asia/Jakarta,7,N
13010103a,Air Pura,-1.99,100.95,21,2016-04-27 00:00:00.0 +0:00,2016-06-30 12:17:10.188505 Asia/Jakarta,12,N
13010103a,Air Pura,-1.99,100.95,21,2016-04-28 00:00:00.0 +0:00,2016-06-30 12:17:10.190062 Asia/Jakarta,8,N
13010103a,Air Pura,-1.99,100.95,21,2016-04-29 00:00:00.0 +0:00,2016-06-30 12:17:10.191711 Asia/Jakarta,,N
13010103a,Air Pura,-1.99,100.95,21,2016-04-30 00:00:00.0 +0:00,2016-06-30 12:17:10.193104 Asia/Jakarta,,N
13010103a,Air Pura,-1.99,100.95,21,2016-05-01 00:00:00.0 +0:00,2016-06-30 12:17:10.361119 Asia/Jakarta,,N
13010103a,Air Pura,-1.99,100.95,21,2016-05-02 00:00:00.0 +0:00,2016-06-30 12:17:10.362474 Asia/Jakarta,2,N
13010103a,Air Pura,-1.99,100.95,21,2016-05-03 00:00:00.0 +0:00,2016-06-30 12:17:10.363588 Asia/Jakarta,,N
13010103a,Air Pura,-1.99,100.95,21,2016-05-04 00:00:00.0 +0:00,2016-06-30 12:17:10.364644 Asia/Jakarta,,N
13010103a,Air Pura,-1.99,100.95,21,2016-05-05 00:00:00.0 +0:00,2016-06-30 12:17:10.365627 Asia/Jakarta,,N
13010103a,Air Pura,-1.99,100.95,21,2016-05-06 00:00:00.0 +0:00,2016-06-30 12:17:10.366613 Asia/Jakarta,8,N
13010103a,Air Pura,-1.99,100.95,21,2016-05-07 00:00:00.0 +0:00,2016-06-30 12:17:10.41631 Asia/Jakarta,6,N
13010103a,Air Pura,-1.99,100.95,21,2016-05-08 00:00:00.0 +0:00,2016-06-30 12:17:10.417863 Asia/Jakarta,29,N
13010103a,Air Pura,-1.99,100.95,21,2016-05-09 00:00:00.0 +0:00,2016-06-30 12:17:10.419485 Asia/Jakarta,16,N
13010103a,Air Pura,-1.99,100.95,21,2016-05-10 00:00:00.0 +0:00,2016-06-30 12:17:10.421063 Asia/Jakarta,8,N
13010103a,Air Pura,-1.99,100.95,21,2016-05-11 00:00:00.0 +0:00,2016-06-30 12:17:10.42252 Asia/Jakarta,2,N
13010103a,Air Pura,-1.99,100.95,21,2016-05-12 00:00:00.0 +0:00,2016-06-30 12:17:10.424042 Asia/Jakarta,10,N
13010103a,Air Pura,-1.99,100.95,21,2016-05-13 00:00:00.0 +0:00,2016-06-30 12:17:10.425079 Asia/Jakarta,24,N
13010103a,Air Pura,-1.99,100.95,21,2016-05-14 00:00:00.0 +0:00,2016-06-30 12:17:10.426103 Asia/Jakarta,6,N
13010103a,Air Pura,-1.99,100.95,21,2016-05-15 00:00:00.0 +0:00,2016-06-30 12:17:10.427113 Asia/Jakarta,25,N
13010103a,Air Pura,-1.99,100.95,21,2016-05-16 00:00:00.0 +0:00,2016-06-30 12:17:10.428077 Asia/Jakarta,37,N
13010103a,Air Pura,-1.99,100.95,21,2016-05-17 00:00:00.0 +0:00,2016-06-30 12:17:10.42909 Asia/Jakarta,8,N
13010103a,Air Pura,-1.99,100.95,21,2016-05-18 00:00:00.0 +0:00,2016-06-30 12:17:10.430122 Asia/Jakarta,11,N
13010103a,Air Pura,-1.99,100.95,21,2016-05-19 00:00:00.0 +0:00,2016-06-30 12:17:10.431173 Asia/Jakarta,,N
13010103a,Air Pura,-1.99,100.95,21,2016-05-20 00:00:00.0 +0:00,2016-06-30 12:17:10.432192 Asia/Jakarta,,N
13010103a,Air Pura,-1.99,100.95,21,2016-05-21 00:00:00.0 +0:00,2016-06-30 12:17:10.433117 Asia/Jakarta,,N
13010103a,Air Pura,-1.99,100.95,21,2016-05-22 00:00:00.0 +0:00,2016-06-30 12:17:10.434062 Asia/Jakarta,,N
13010103a,Air Pura,-1.99,100.95,21,2016-05-23 00:00:00.0 +0:00,2016-06-30 12:17:10.43498 Asia/Jakarta,3,N
13010103a,Air Pura,-1.99,100.95,21,2016-05-24 00:00:00.0 +0:00,2016-06-30 12:17:10.435923 Asia/Jakarta,,N
13010103a,Air Pura,-1.99,100.95,21,2016-05-25 00:00:00.0 +0:00,2016-06-30 12:17:10.452503 Asia/Jakarta,21,N
13010103a,Air Pura,-1.99,100.95,21,2016-05-26 00:00:00.0 +0:00,2016-06-30 12:17:10.454473 Asia/Jakarta,2,N
13010103a,Air Pura,-1.99,100.95,21,2016-05-27 00:00:00.0 +0:00,2016-06-30 12:17:10.455934 Asia/Jakarta,,N
13010103a,Air Pura,-1.99,100.95,21,2016-05-28 00:00:00.0 +0:00,2016-06-30 12:17:10.45753 Asia/Jakarta,6,N
13010103a,Air Pura,-1.99,100.95,21,2016-05-29 00:00:00.0 +0:00,2016-06-30 12:17:10.459142 Asia/Jakarta,10,N
13010103a,Air Pura,-1.99,100.95,21,2016-05-30 00:00:00.0 +0:00,2016-06-30 12:17:10.460838 Asia/Jakarta,12,N
13010103a,Air Pura,-1.99,100.95,21,2016-05-31 00:00:00.0 +0:00,2016-06-30 12:17:10.462404 Asia/Jakarta,,N
13010103a,Air Pura,-1.99,100.95,21,2016-06-01 00:00:00.0 +0:00,2016-08-05 00:30:23.741688 Asia/Jakarta,,N
13010103a,Air Pura,-1.99,100.95,21,2016-06-02 00:00:00.0 +0:00,2016-08-05 00:30:23.92562 Asia/Jakarta,10,N
13010103a,Air Pura,-1.99,100.95,21,2016-06-03 00:00:00.0 +0:00,2016-08-05 00:30:23.926808 Asia/Jakarta,3,N
13010103a,Air Pura,-1.99,100.95,21,2016-06-04 00:00:00.0 +0:00,2016-08-05 00:30:23.927972 Asia/Jakarta,,N
13010103a,Air Pura,-1.99,100.95,21,2016-06-05 00:00:00.0 +0:00,2016-08-05 00:30:23.928984 Asia/Jakarta,,N
13010103a,Air Pura,-1.99,100.95,21,2016-06-06 00:00:00.0 +0:00,2016-08-05 00:30:23.930099 Asia/Jakarta,4,N
13010103a,Air Pura,-1.99,100.95,21,2016-06-07 00:00:00.0 +0:00,2016-08-05 00:30:23.931104 Asia/Jakarta,7,N
13010103a,Air Pura,-1.99,100.95,21,2016-06-08 00:00:00.0 +0:00,2016-08-05 00:30:23.932149 Asia/Jakarta,,N
13010103a,Air Pura,-1.99,100.95,21,2016-06-09 00:00:00.0 +0:00,2016-08-05 00:30:23.93317 Asia/Jakarta,,N
13010103a,Air Pura,-1.99,100.95,21,2016-06-10 00:00:00.0 +0:00,2016-08-05 00:30:23.934097 Asia/Jakarta,19,N
13010103a,Air Pura,-1.99,100.95,21,2016-06-11 00:00:00.0 +0:00,2016-08-05 00:30:23.934844 Asia/Jakarta,8,N
13010103a,Air Pura,-1.99,100.95,21,2016-06-12 00:00:00.0 +0:00,2016-08-05 00:30:23.935532 Asia/Jakarta,2,N
13010103a,Air Pura,-1.99,100.95,21,2016-06-13 00:00:00.0 +0:00,2016-08-05 00:30:23.936243 Asia/Jakarta,,N
13010103a,Air Pura,-1.99,100.95,21,2016-06-14 00:00:00.0 +0:00,2016-08-05 00:30:23.936986 Asia/Jakarta,4,N
13010103a,Air Pura,-1.99,100.95,21,2016-06-15 00:00:00.0 +0:00,2016-08-05 00:30:23.945415 Asia/Jakarta,12,N
13010103a,Air Pura,-1.99,100.95,21,2016-06-16 00:00:00.0 +0:00,2016-08-05 00:30:23.946475 Asia/Jakarta,20,N
13010103a,Air Pura,-1.99,100.95,21,2016-06-17 00:00:00.0 +0:00,2016-08-05 00:30:23.947574 Asia/Jakarta,42,N
13010103a,Air Pura,-1.99,100.95,21,2016-06-18 00:00:00.0 +0:00,2016-08-05 00:30:23.948589 Asia/Jakarta,17,N
13010103a,Air Pura,-1.99,100.95,21,2016-06-19 00:00:00.0 +0:00,2016-08-05 00:30:23.949608 Asia/Jakarta,3,N
13010103a,Air Pura,-1.99,100.95,21,2016-06-20 00:00:00.0 +0:00,2016-08-05 00:30:23.950652 Asia/Jakarta,,N
13010103a,Air Pura,-1.99,100.95,21,2016-06-21 00:00:00.0 +0:00,2016-08-05 00:30:23.951748 Asia/Jakarta,,N
13010103a,Air Pura,-1.99,100.95,21,2016-06-22 00:00:00.0 +0:00,2016-08-05 00:30:23.952797 Asia/Jakarta,1,N
13010103a,Air Pura,-1.99,100.95,21,2016-06-23 00:00:00.0 +0:00,2016-08-05 00:30:23.953623 Asia/Jakarta,16,N
13010103a,Air Pura,-1.99,100.95,21,2016-06-24 00:00:00.0 +0:00,2016-08-05 00:30:23.954322 Asia/Jakarta,3,N
13010103a,Air Pura,-1.99,100.95,21,2016-06-25 00:00:00.0 +0:00,2016-08-05 00:30:23.955018 Asia/Jakarta,7,N
13010103a,Air Pura,-1.99,100.95,21,2016-06-26 00:00:00.0 +0:00,2016-08-05 00:30:23.955722 Asia/Jakarta,,N
13010103a,Air Pura,-1.99,100.95,21,2016-06-27 00:00:00.0 +0:00,2016-08-05 00:30:23.956418 Asia/Jakarta,,N
13010103a,Air Pura,-1.99,100.95,21,2016-06-28 00:00:00.0 +0:00,2016-08-05 00:30:23.957117 Asia/Jakarta,2,N
13010103a,Air Pura,-1.99,100.95,21,2016-06-29 00:00:00.0 +0:00,2016-08-05 00:30:23.957851 Asia/Jakarta,,N
13010103a,Air Pura,-1.99,100.95,21,2016-06-30 00:00:00.0 +0:00,2016-08-05 00:30:23.958725 Asia/Jakarta,,N
13010103a,Air Pura,-1.99,100.95,21,2016-07-01 00:00:00.0 +0:00,2016-08-05 00:30:24.68492 Asia/Jakarta,2,N
13010103a,Air Pura,-1.99,100.95,21,2016-07-02 00:00:00.0 +0:00,2016-08-05 00:30:24.95168 Asia/Jakarta,,N
13010103a,Air Pura,-1.99,100.95,21,2016-07-03 00:00:00.0 +0:00,2016-08-05 00:30:24.96159 Asia/Jakarta,4,N
13010103a,Air Pura,-1.99,100.95,21,2016-07-04 00:00:00.0 +0:00,2016-08-05 00:30:24.97038 Asia/Jakarta,,N
13010103a,Air Pura,-1.99,100.95,21,2016-07-05 00:00:00.0 +0:00,2016-08-05 00:30:24.98014 Asia/Jakarta,,N
13010103a,Air Pura,-1.99,100.95,21,2016-07-06 00:00:00.0 +0:00,2016-08-05 00:30:24.98926 Asia/Jakarta,,N
13010103a,Air Pura,-1.99,100.95,21,2016-07-07 00:00:00.0 +0:00,2016-08-05 00:30:24.99839 Asia/Jakarta,,N
13010103a,Air Pura,-1.99,100.95,21,2016-07-08 00:00:00.0 +0:00,2016-08-05 00:30:24.100745 Asia/Jakarta,,N
13010103a,Air Pura,-1.99,100.95,21,2016-07-09 00:00:00.0 +0:00,2016-08-05 00:30:24.101623 Asia/Jakarta,,N
13010103a,Air Pura,-1.99,100.95,21,2016-07-10 00:00:00.0 +0:00,2016-08-05 00:30:24.102554 Asia/Jakarta,1,N
